point,step,Privacy cost
0,0,9.396860926448014e-06
0,200,8.269579124518856
0,500,8.181126511900784
0,700,8.122692667691965
0,900,6.070916743153457e-08
0,1200,7.978380201734043
0,1400,8.662869007263437e-12
0,1600,7.86482268257964
0,1900,7.780743833368263
0,2100,4.826830993781635e-16
0,2300,7.669972350726702
0,2600,7.587909887693649
0,2800,7.533723031566491
0,3000,7.47988042277627
0,3300,7.399874541495081
0,3500,3.715612593448756e-11
0,3700,7.294539768348754
0,4000,9.864993827848018
0,4200,1.4503037109603145e-12
0,4400,9.724566759037517
0,4600,9.655120136112632
0,4900,9.551788827964966
0,5100,9.48361226157522
0,5300,9.415856125485327
0,5600,4.7037953656132296e-17
0,5800,9.248615112546494
0,6000,9.182576651889471
0,6300,9.08433727598455
0,6500,9.019473630012676
0,6700,2.1830085128777927e-17
0,7000,8.859264122826307
0,7200,11.486729017789742
0,7400,11.404658402043502
0,7700,7.234620943111408e-15
0,7900,2.3898338538307584e-17
0,8100,11.122076825549591
0,8400,2.3473860223927638e-17
0,8600,10.924542720589157
0,8800,10.846525521764875
0,9100,2.2892226889272352e-17
0,9300,2.2728708760622326e-17
1,0,1.0023354418919692e-05
1,200,2.826000020651416e-06
1,500,0.00013325242626160673
1,700,1.9560417676383567e-12
1,900,4.789420869551758e-15
1,1200,3.133476772086378e-17
1,1400,3.1110944909671523e-17
1,1600,3.088872085451587e-17
1,1900,3.055835748084729e-17
1,2100,3.0340080532341755e-17
1,2300,3.9661514760318116e-14
1,2600,2.980118506858717e-17
1,2800,2.9588316567958595e-17
1,3000,7.967389962656184e-16
1,3300,2.9062773810587905e-17
1,3500,7.34704662129116
1,3700,7.294589432797738
1,4000,2.4048316595289902e-17
1,4200,2.3876540570970004e-17
1,4400,2.9031868003600806e-08
1,4600,2.3536660722496025e-17
1,4900,2.328492965619922e-17
1,5100,2.3118606469831414e-17
1,5300,2.295347132220125e-17
1,5600,2.2707977627098262e-17
1,5800,7.633355447215455e-16
1,6000,2.238473213966645e-17
1,6300,2.2145321266538926e-17
1,6500,2.1987138250718268e-17
1,6700,2.1830085128777927e-17
1,7000,8.85926234362477
1,7200,2.4505534614606913e-17
1,7400,11.404709849045139
1,7700,2.407027138485799e-17
1,7900,1.0218523979796099e-05
1,8100,2.37276338002089e-17
1,8400,2.3473860223927638e-17
1,8600,2.3306187515334845e-17
1,8800,2.313971248488422e-17
1,9100,2.2892226889272352e-17
1,9300,2.2728708760622326e-17
2,0,9.048654432504816e-06
2,200,8.269408400990491
2,500,8.181166041252279
2,700,8.122710507230542
2,900,8.064646077694801
2,1200,3.839173722696884e-14
2,1400,3.1110944909671523e-17
2,1600,1.7249857478602037e-08
2,1900,1.1567449519500032e-12
2,2100,3.0340080532341755e-17
2,2300,7.669972350726702
2,2600,2.980118506858717e-17
2,2800,2.9588316567958595e-17
2,3000,2.937696857739163e-17
2,3300,2.9062773810587905e-17
2,3500,2.8855179747770305e-17
2,3700,2.864906852004808e-17
2,4000,2.4048316595289902e-17
2,4200,2.3876540570970004e-17
2,4400,9.724545276270723
2,4600,9.655127892234995
2,4900,9.551798419405443
2,5100,2.3118606469831414e-17
