point,step,Privacy cost
0,0,1.2982561466872689e-05
0,200,8.269540984073279
0,500,8.181155260514695
0,700,8.122662340500641
0,900,8.064626594402
0,1200,7.978395972121297
0,1400,7.921418833225079
0,1600,7.864891775553926
0,1900,7.780743833368263
0,2100,7.7251222236610175
0,2300,2.1766225223084927e-07
0,2600,7.587873224585529
0,2800,7.5337428868099
0,3000,7.479898493390077
0,3300,7.399942800489495
0,3500,7.3470756661975525
0,3700,7.294586228636908
0,4000,2.9642531524176472e-08
0,4200,9.794493222114347
0,4400,9.724564806057689
0,4600,9.655075538446193
0,4900,9.551809929138287
0,5100,2.3329327536039287e-07
0,5300,9.41584477958681
0,5600,9.315141598154865
0,5800,9.248635543911012
0,6000,9.1825582105924
0,6300,6.526484012060935e-12
0,6500,9.019460950390837
0,6700,1.4765130593741577e-08
0,7000,8.859216084433251
0,7200,2.4505534614606913e-17
0,7400,11.40469698728831
0,7700,11.282656992267611
0,7900,11.202149711893192
0,8100,11.122099821158002
0,8400,11.003133492480378
0,8600,10.92450986654506
0,8800,10.846521444339968
0,9100,10.730514911340784
0,9300,10.65389136459901
1,0,1.3493571432216391e-05
1,200,1.7427051577290817e-14
1,500,5.245496747805591e-13
1,700,3.7038716178649683e-10
1,900,3.1673524788618926e-17
1,1200,7.978460806024061
1,1400,7.921425792226437
1,1600,1.126034278423717e-15
1,1900,3.7110717532323996e-13
1,2100,3.0340080532341755e-17
1,2300,7.6699369757393985
1,2600,2.980118506858717e-17
1,2800,2.9588316567958595e-17
1,3000,2.937696857739163e-17
1,3300,1.3432404721937072e-08
1,3500,3.007132764140767e-11
1,3700,1.892125993762465e-05
1,4000,9.864958166603357
1,4200,1.0688226368528985e-10
1,4400,2.3705991534754087e-17
1,4600,1.7820614547032712e-16
1,4900,9.551829112034703
1,5100,4.64620083610014e-12
1,5300,2.295347132220125e-17
1,5600,2.2707977627098262e-17
1,5800,9.248672691880751
1,6000,2.238473213966645e-17
1,6300,2.2145321266538926e-17
1,6500,2.085990976170509e-08
1,6700,8.955047942790474
1,7000,2.159660635829266e-17
1,7200,11.486677200703953
1,7400,2.946055427926768e-12
1,7700,2.407027138485799e-17
1,7900,11.202179189638741
1,8100,11.122095640137097
1,8400,11.003104538374894
1,8600,2.7528249047409862e-14
1,8800,2.313971248488422e-17
1,9100,2.2892226889272352e-17
1,9300,7.274719549140182e-06
2,0,1.0589311240750783e-05
2,200,8.269626346088922
2,500,1.6037761288656956e-12
2,700,7.948240228660856e-07
2,900,3.5501966396972696e-06
2,1200,7.978397724387483
2,1400,7.921439710234139
2,1600,3.088872085451587e-17
2,1900,3.190848127500129e-14
2,2100,3.0340080532341755e-17
2,2300,3.0123362726196135e-17
2,2600,2.980118506858717e-17
2,2800,2.9588316567958595e-17
2,3000,2.937696857739163e-17
2,3300,2.9062773810587905e-17
2,3500,6.512044963608006e-09
2,3700,2.864906852004808e-17
2,4000,9.865025526763343
2,4200,2.3876540570970004e-17
2,4400,9.724564806057689
2,4600,9.655001855478684
2,4900,3.092571300195503e-14
2,5100,9.483627498287772
2,5300,4.862402162841288e-07
2,5600,2.2707977627098262e-17
2,5800,1.4542025250707957e-15
2,6000,2.238473213966645e-17
2,6300,2.2145321266538926e-17
2,6500,9.019488121016007
2,6700,6.2180864253405284e-09
2,7000,2.159660635829266e-17
2,7200,11.486709586373644
2,7400,2.4330492702733028e-17
2,7700,2.407027138485799e-17
2,7900,2.3898338538307584e-17
2,8100,11.122091459116676
2,8400,2.3473860223927638e-17
2,8600,6.773360746644225e-17
2,8800,10.846578528331063
2,9100,10.73048667464508
2,9300,10.653805257104356
3,0,1.3761947693359344e-05
3,200,1.250068112940837e-08
3,500,8.181052843702735
3,700,0.00010227765674594053
3,900,9.466352735914913e-14
3,1200,7.97842576065395
3,1400,4.3754394352818e-09
3,1600,3.088872085451587e-17
3,1900,6.264460266908223e-08
3,2100,9.684002068095661e-15
3,2300,3.0123362726196135e-17
3,2600,2.980118506858717e-17
3,2800,7.533732959186057
3,3000,2.937696857739163e-17
3,3300,2.9062773810587905e-17
3,3500,7.620297546398015e-09
3,3700,1.543384094078397e-06
3,4000,9.864946279530018
3,4200,9.794493222114347
3,4400,1.3152647332441184e-09
3,4600,2.3536660722496025e-17
3,4900,9.551855968109209
3,5100,2.3118606469831414e-17
3,5300,9.41586936237165
3,5600,2.2707977627098262e-17
3,5800,7.65106998517312e-15
3,6000,7.14363152147424
3,6300,2.2145321266538926e-17
3,6500,2.1987138250718268e-17
3,6700,1.8929802390240357e-14
3,7000,2.159660635829266e-17
3,7200,6.072065604582598e-12
3,7400,11.404679838285098
3,7700,5.062278950627957e-16
3,7900,11.20208022873328
3,8100,11.12208727809765
3,8400,11.003133492480378
3,8600,2.3306187515334845e-17
3,8800,2.313971248488422e-17
3,9100,2.2892226889272352e-17
3,9300,10.653883354590008
4,0,1.1831761841624368e-05
4,200,8.269546432705209
4,500,0.00010254588036969652
4,700,8.122699803506434
4,900,8.064617738363138
4,1200,7.978367935883244
4,1400,7.921373599758173
4,1600,7.864793318114879
4,1900,8.059127838098874e-13
4,2100,7.725135796796545
4,2300,7.6700397317773135
4,2600,7.359438883704136e-10
4,2800,2.9588316567958595e-17
4,3000,2.194751290502995e-05
4,3300,7.399902170114891
4,3500,2.8855179747770305e-17
4,3700,1.1661746358103839e-08
4,4000,9.864991846666292
4,4200,4.945854832558091e-17
4,4400,9.724566759037517
4,4600,9.655104623874282
4,4900,4.8233068573555715e-17
4,5100,4.78224888118799e-15
4,5300,9.415863689419917
4,5600,2.1844168248900724
4,5800,2.2545775582492902e-17
4,6000,2.238473213966645e-17
4,6300,9.084377412922574
4,6500,0.00021777075444342415
4,6700,8.955029958432476
4,7000,2.159660635829266e-17
4,7200,2.4505534614606913e-17
4,7400,2.1829013921733502e-15
4,7700,11.28265275087695
4,7900,11.202090756475885
4,8100,11.122081006568264
4,8400,1.646047744159336e-11
4,8600,10.924550934105296
4,8800,10.846521444339968
4,9100,10.730448353453005
4,9300,2.2728708760622326e-17
5,0,1.400091257385095e-05
5,200,2.805662465305134e-10
5,500,8.181158854093454
5,700,8.122681963973474
5,900,9.239580595203357e-09
5,1200,2.6321210582756083e-11
5,1400,6.682339849729767e-07
5,1600,7.86481922793513
5,1900,7.780723327171454
5,2100,2.9211659889711097e-05
5,2300,7.669958874536153
5,2600,2.9404076691792206e-10
5,2800,7.533666775120051
5,3000,7.479905064524739
5,3300,7.399892418834443
5,3500,7.347069211771055
5,3700,7.29460224944421
5,4000,9.864956185423747
5,4200,9.794495189141763
5,4400,9.724521840540751
5,4600,9.655158916742078
5,4900,2.2429739866355164e-05
5,5100,9.483583692757666
5,5300,9.415893945175544
5,5600,9.31512289057765
5,5800,9.248624399529298
5,6000,9.182548989948
5,6300,9.084366466479498
5,6500,9.01945370489479
5,6700,8.95505153966353
5,7000,8.859160929336385
5,7200,2.4505534614606913e-17
5,7400,7.781729284804081
5,7700,11.282673957834335
5,7900,11.202124445273862
5,8100,11.12206846351465
5,8400,11.00311694727429
5,8600,2.3306187515334845e-17
5,8800,8.677392181831636e-15
5,9100,10.730484657738653
5,9300,10.653803254607498
6,0,1.458149366053668e-05
6,200,3.0062721975030922e-12
6,500,8.181113934390867
6,700,8.12270693932182
6,900,6.326066723690505e-15
6,1200,7.978471319643688
6,1400,2.8139263584622555e-06
6,1600,5.586964517089549e-09
6,1900,3.448283898608521e-08
6,2100,1.7284651939637102e-15
6,2300,5.427234772523042e-08
6,2600,2.980118506858717e-17
6,2800,7.5336733935197575
6,3000,2.2077236991494354e-16
6,3300,1.1950964866959934e-15
6,3500,7.347017576415933
6,3700,3.155738305162882e-15
6,4000,9.864962128962071
6,4200,9.794520760513786
6,4400,2.3705991534754087e-17
6,4600,2.3536660722496025e-17
6,4900,9.551894333969146
6,5100,3.702661690231507e-09
6,5300,4.458738036876271e-12
6,5600,3.32079031821083e-13
6,5800,9.248551961142015
6,6000,2.238473213966645e-17
6,6300,9.084293490294714
6,6500,9.019435591163031
6,6700,9.659433776874744e-07
6,7000,8.859233876421335
6,7200,11.486690154967993
6,7400,11.40467126378747
6,7700,11.282771510002561
6,7900,11.202076017636937
6,8100,11.122145812420039
6,8400,11.003137628782255
6,8600,10.924587894951273
6,8800,6.7823849520144345e-12
6,9100,2.2892226889272352e-17
6,9300,10.653887359594266
7,0,1.3610789108993659e-05
7,200,8.269542800283558
7,500,1.754581068982623e-12
7,700,8.122710507230542
7,900,2.076068678728765e-09
7,1200,1.2223408026384217e-14
7,1400,1.3814290452905363e-09
7,1600,7.864850319749737
7,1900,7.7806857325155345
7,2100,7.7251188303781415
7,2300,7.669916761480921
7,2600,7.587909887693649
7,2800,7.533716413154947
7,3000,1.8265566416466147e-12
7,3300,7.399916797042805
7,3500,7.347065984558392
7,3700,7.294555789129055
7,4000,9.864968072500629
7,4200,2.446072960448859
7,4400,9.724586288837276
7,4600,1.6038384309254265e-09
7,4900,9.551875151033048
7,5100,9.483631307467242
7,5300,9.415856125485327
7,5600,9.315169659540368
7,5800,9.24863925870609
7,6000,9.182532392794672
7,6300,9.084373764107772
7,6500,9.01945370489479
7,6700,2.1072900829627387e-12
7,7000,1.4585228106463824e-07
7,7200,2.4505534614606913e-17
7,7400,2.4330492702733028e-17
7,7700,11.28270364759628
7,7900,11.20213707858082
7,8100,11.122120726269154
7,8400,11.003133492480378
7,8600,10.924497546287142
7,8800,2.4093674084364796e-06
7,9100,10.730488691550763
7,9300,2.5314615039723345e-11
8,0,1.1648593030570115e-05
8,200,3.2103789828852884e-08
8,500,8.181158854093454
8,700,3.92048810279384e-14
8,900,3.1673524788618926e-17
8,1200,7.978450292408948
8,1400,7.921366640769262
8,1600,1.0017424090224733e-06
8,1900,3.055835748084729e-17
8,2100,7.7250916841304775
8,2300,8.44366985507013e-16
8,2600,1.679703158411281e-16
8,2800,7.533718067757331
8,3000,1.3527791358091414e-12
8,3300,7.399859914589831
8,3500,1.1208138773481702e-12
8,3700,5.000564687135652e-15
8,4000,2.4048316595289902e-17
8,4200,2.3876540570970004e-17
8,4400,9.724566759037517
8,4600,2.5495247132618156e-15
8,4900,9.551811847427091
8,5100,2.3118606469831414e-17
8,5300,9.41586936237165
8,5600,1.477908173899648e-11
8,5800,2.2545775582492902e-17
8,6000,1.4788940969081476e-11
8,6300,2.2145321266538926e-17
8,6500,2.1987138250718268e-17
8,6700,8.955044345917859
8,7000,8.859289031652983
8,7200,2.5204469838591314e-06
8,7400,2.4330492702733028e-17
8,7700,2.407027138485799e-17
8,7900,11.202103389771695
8,8100,11.122030834378913
8,8400,1.3893591020037202e-15
8,8600,2.3306187515334845e-17
8,8800,2.313971248488422e-17
8,9100,3.4208784637357343e-13
8,9300,2.2728708760622326e-17
9,0,1.2660682188360029e-05
9,200,4.5556180323482584e-10
9,500,8.181065421187167
9,700,8.12272477886968
9,900,8.064638992859921
9,1200,3.915887709977013e-07
9,1400,7.9214501487435225
9,1600,7.864843410454552
9,1900,3.055835748084729e-17
9,2100,7.72513919008144
9,2300,7.66998582692368
9,2600,2.980118506858717e-17
9,2800,2.9588316567958595e-17
9,3000,1.043327490081909e-15
9,3300,2.4571254221678827e-16
9,3500,5.1306594239243087e-08
9,3700,1.317401213117765e-07
9,4000,9.86498788430402
9,4200,2.825688390616892e-06
9,4400,2.3705991534754087e-17
9,4600,1.5017734492993796e-13
9,4900,9.551813765716009
9,5100,9.483564646894035
9,5300,9.415871253356315
9,5600,2.2707977627098262e-17
9,5800,2.2545775582492902e-17
9,6000,9.182595093197513
9,6300,2.2145321266538926e-17
9,6500,2.1987138250718268e-17
9,6700,2.1830085128777927e-17
9,7000,8.85926234362477
9,7200,11.486718222557503
9,7400,2.4330492702733028e-17
9,7700,2.407027138485799e-17
9,7900,2.3898338538307584e-17
9,8100,9.893681806130933e-15
9,8400,2.3473860223927638e-17
9,8600,4.337135832931861e-15
9,8800,2.313971248488422e-17
9,9100,10.730476590116735
9,9300,3.9247452058511315e-08
