point,step,Privacy cost
0,0,8.964186645903298e-06
0,200,8.269611816367567
0,500,8.181040266223546
0,700,8.122692667691965
0,900,8.064653162532139
0,1200,7.978395972121297
0,1400,7.92141187422612
0,1600,7.864779499554088
0,1900,7.780656682132589
0,2100,7.725098470690147
0,2300,7.66999930312781
0,2600,7.587908221187982
0,2800,7.533699867133691
0,3000,3.8546143618213676e-16
0,3300,7.3998956692611015
0,3500,7.347104711135097
0,3700,7.294570207839148
0,4000,3.6222259006205735
0,4200,9.794520760513786
0,4400,9.724549182227365
0,4600,9.655127892234995
0,4900,9.551840621778519
0,5100,9.48363511664718
0,5300,9.415893945175544
0,5600,9.315158434983479
0,5800,9.248602110776204
0,6000,9.182545301690832
0,6300,9.084362817665994
0,6500,9.019470007262925
0,6700,8.955031756867488
0,7000,8.85924455161971
0,7200,11.486729017789742
0,7400,11.404611242355898
0,7700,11.28272061318618
0,7900,11.202054962162737
0,8100,11.122016200837143
0,8400,11.00315831030345
0,8600,10.924542720589157
0,8800,10.846478631409173
0,9100,9.305857338387622
0,9300,10.653887359594266
1,0,1.1093973801664049e-05
1,200,4.064750635970901e-07
1,500,1.1593336860718492e-07
1,700,3.1901394992527706e-17
1,900,8.064690357954682
1,1200,3.0760171260428564e-10
1,1400,3.1110944909671523e-17
1,1600,7.864839955807573
1,1900,7.780701112141775
1,2100,3.0340080532341755e-17
1,2300,3.0123362726196135e-17
1,2600,7.249096275354904e-11
1,2800,1.0793785110895987e-08
1,3000,2.937696857739163e-17
1,3300,2.9062773810587905e-17
1,3500,7.347009508400712
1,3700,7.294579820316385
1,4000,8.050109736913262e-11
1,4200,9.79454829893621
1,4400,9.813508221915433e-10
1,4600,4.8754511496599095e-17
1,4900,9.551829112034703
1,5100,2.3118606469831414e-17
1,5300,2.295347132220125e-17
1,5600,3.4548565961228074e-16
1,5800,2.2545775582492902e-17
1,6000,2.238473213966645e-17
1,6300,2.2145321266538926e-17
1,6500,9.019455516269037
1,6700,2.1830085128777927e-17
1,7000,2.159660635829266e-17
1,7200,2.4505534614606913e-17
1,7400,2.4330492702733028e-17
1,7700,2.407027138485799e-17
1,7900,2.3898338538307584e-17
1,8100,11.122070554022978
1,8400,2.3473860223927638e-17
1,8600,2.4245718199546878e-15
1,8800,2.313971248488422e-17
1,9100,2.2892226889272352e-17
1,9300,2.2728708760622326e-17
2,0,6.888210373580202e-06
2,200,8.269479232976579
2,500,8.1811085440313
2,700,8.12266590840328
2,900,1.7271272859807157e-09
2,1200,3.133476772086378e-17
2,1400,3.1110944909671523e-17
2,1600,7.86482268257964
2,1900,3.055835748084729e-17
2,2100,1.756700757794848e-10
2,2300,7.669995934076179
2,2600,1.3070980384325185e-14
2,2800,2.9588316567958595e-17
2,3000,2.937696857739163e-17
2,3300,2.9062773810587905e-17
2,3500,2.8855179747770305e-17
2,3700,2.864906852004808e-17
2,4000,2.4048316595289902e-17
2,4200,9.794587639579893
2,4400,2.3705991534754087e-17
2,4600,3.06621661258716e-09
2,4900,2.328492965619922e-17
2,5100,2.3118606469831414e-17
2,5300,9.415871253356315
2,5600,9.315156564223859
2,5800,2.919038153238307e-10
2,6000,2.238473213966645e-17
2,6300,2.2145321266538926e-17
2,6500,2.1987138250718268e-17
2,6700,3.5041262825765815e-13
2,7000,8.859292590057832
2,7200,11.486687995923983
2,7400,2.4330492702733028e-17
2,7700,2.407027138485799e-17
2,7900,2.3898338538307584e-17
2,8100,2.37276338002089e-17
2,8400,2.3473860223927638e-17
2,8600,2.3306187515334845e-17
2,8800,2.313971248488422e-17
2,9100,2.2892226889272352e-17
2,9300,2.2728708760622326e-17
3,0,8.830343956897058e-06
3,200,8.269470151943658
3,500,8.18102768874961
3,700,2.2423693549124975e-12
3,900,8.064623051986294
3,1200,5.137643262666323e-09
3,1400,7.92141187422612
3,1600,7.864877956946189
3,1900,3.055835748084729e-17
3,2100,7.725074717739096
3,2300,7.669958874536153
3,2600,1.1644234142298263e-05
3,2800,2.9588316567958595e-17
3,3000,2.169252479995446e-05
3,3300,2.9062773810587905e-17
3,3500,7.347059530134214
3,3700,7.294595841120564
3,4000,9.86498788430402
3,4200,9.794552232998562
3,4400,2.3705991534754087e-17
3,4600,2.3536660722496025e-17
3,4900,9.551867477862633
3,5100,3.1058333071265135e-05
3,5300,1.3082249003405368e-13
3,5600,9.315192108667816
3,5800,9.248598395986356
3,6000,2.238473213966645e-17
3,6300,9.084381061737794
3,6500,9.019439213908669
3,6700,8.955013772519122
3,7000,4.473582745646354e-17
3,7200,2.4505534614606913e-17
3,7400,2.4330492702733028e-17
3,7700,11.282712130390205
3,7900,2.3898338538307584e-17
3,8100,3.954790016855838e-12
3,8400,1.012184134845121e-05
3,8600,2.3306187515334845e-17
3,8800,10.846423586290808
3,9100,10.730502809896516
3,9300,2.2728708760622326e-17
4,0,8.164805812997678e-06
4,200,7.611802785529776e-05
4,500,1.2796028825437467
4,700,8.12272477886968
4,900,1.2131919797822499e-15
4,1200,7.82252922876493e-09
4,1400,7.921394476734122
4,1600,7.864786408834033
4,1900,7.780666935205681
4,2100,7.7251459766517065
4,2300,7.669957190012336
4,2600,7.587953216883656
4,2800,7.321424640389492e-07
4,3000,3.7035283026343885e-09
4,3300,7.399959052656716
4,3500,2.8855179747770305e-17
4,3700,7.294586228636908
4,4000,4.981437009024356e-17
4,4200,9.794536496751988
4,4400,7.038867670754698e-12
4,4600,9.655096867757472
4,4900,9.551834866905683
4,5100,9.483581788171112
4,5300,9.415905291090821
4,5600,9.31518836714547
4,5800,9.248624399529298
4,6000,3.8057625714902573e-10
4,6300,9.084339100390105
4,6500,1.123907122902721e-12
4,6700,2.1830085128777927e-17
4,7000,8.859299706870338
4,7200,11.486741972073228
4,7400,11.404705561792047
4,7700,0.0002177631317493022
4,7900,11.202103389771695
4,8100,11.122066373005548
4,8400,2.3473860223927638e-17
4,8600,3.365413819524008e-09
4,8800,10.846503095934377
4,9100,10.730448353453005
4,9300,10.6538433045753
5,0,1.062798424484551e-05
5,200,8.269510108508905
5,500,6.950849736583127e-10
5,700,8.122703371414303
5,900,8.064658476161616
5,1200,9.20277684279196e-09
5,1400,7.921425792226437
5,1600,3.9190685447456293e-10
5,1900,7.423196633163108e-05
5,2100,6.527284878478255e-05
5,2300,2.1925243918803284e-14
5,2600,7.587879890601171
5,2800,7.533732959186057
5,3000,7.4798787799933955
5,3300,7.399972054396757
5,3500,7.347028871641403
5,3700,6.5241742402473115e-15
5,4000,9.864977978400855
5,4200,9.794536496751988
5,4400,1.5936352809238498e-14
5,4600,9.655067782336317
5,4900,2.184874845919018e-14
5,5100,9.483608452398027
5,5300,2.596099723880875e-08
5,5600,9.315164047261433
5,5800,9.248618827339131
5,6000,9.18258771667346
5,6300,9.084346398011082
5,6500,8.452006633998652e-11
5,6700,8.95505153966353
5,7000,2.159660635829266e-17
5,7200,11.486741972073228
5,7400,2.4330492702733028e-17
5,7700,11.28269304410716
5,7900,11.20208022873328
5,8100,11.122124907293049
5,8400,11.00315831030345
5,8600,10.924528346941056
5,8800,10.846521444339968
5,9100,10.730488691550763
5,9300,10.6538433045753
6,0,8.45473969370809e-06
6,200,5.6378145931663715e-08
6,500,8.18114447978097
6,700,1.2241804579492938e-11
6,900,2.809345668372349e-15
