point,step,Privacy cost
0,0,1.2247706628176574e-05
0,200,8.269513740926655
0,500,8.181079795461947
0,700,8.122746186340352
0,900,8.064614195949245
0,1200,7.97837319267636
0,1400,7.921363161275424
0,1600,7.864839955807573
0,1900,7.780714782927181
0,2100,7.725123920302966
0,2300,7.66996561263026
0,2600,7.587926552759333
0,2800,7.533693248727669
0,3000,7.4798968506061305
0,3300,7.399942800489495
0,3500,7.347069211771055
0,3700,3.556344905046544
0,4000,4.027901229957233e-08
0,4200,2.3876540570970004e-17
0,4400,9.72454722924858
0,4600,3.2891390586154727e-12
0,4900,6.3363907114940865
0,5100,2.3118606469831414e-17
0,5300,9.415886381233728
0,5600,2.2707977627098262e-17
0,5800,1.2096745054900454e-11
0,6000,2.238473213966645e-17
0,6300,9.084366466479498
0,6500,9.019415666070074
0,6700,4.5219462052468734e-17
0,7000,8.859313940500433
0,7200,11.48672469969627
0,7400,11.404679838285098
0,7700,1.3825362126677902e-14
0,7900,11.20210128422164
0,8100,11.122091459116676
0,8400,11.003145901389246
0,8600,10.924528346941056
0,8800,10.846409315348744
0,9100,10.730502809896516
0,9300,2.9216516126965196e-07
1,0,1.442082675144817e-05
1,200,4.5839572213827526e-08
1,500,1.3427698649217353e-07
1,700,3.1901394992527706e-17
1,900,4.109879792268668e-15
1,1200,3.133476772086378e-17
1,1400,1.798292796697477e-08
1,1600,3.088872085451587e-17
1,1900,5.83386824634356e-17
1,2100,6.987044727684407e-14
1,2300,3.0123362726196135e-17
1,2600,2.980118506858717e-17
1,2800,2.498508729287112e-06
1,3000,2.937696857739163e-17
1,3300,2.9062773810587905e-17
1,3500,2.4758417511114443e-12
1,3700,2.5076616490957324e-14
1,4000,2.4048316595289902e-17
1,4200,9.79454043081294
1,4400,2.3705991534754087e-17
1,4600,2.3536660722496025e-17
1,4900,2.328492965619922e-17
1,5100,2.3118606469831414e-17
1,5300,9.41591285503714
1,5600,2.2707977627098262e-17
1,5800,2.2545775582492902e-17
1,6000,2.238473213966645e-17
1,6300,2.2145321266538926e-17
1,6500,2.1987138250718268e-17
1,6700,2.1830085128777927e-17
1,7000,2.159660635829266e-17
1,7200,2.4505534614606913e-17
1,7400,2.4330492702733028e-17
1,7700,2.407027138485799e-17
1,7900,11.202149711893192
1,8100,2.37276338002089e-17
1,8400,2.3473860223927638e-17
1,8600,2.3306187515334845e-17
1,8800,2.313971248488422e-17
1,9100,2.2892226889272352e-17
1,9300,2.2728708760622326e-17
2,0,1.1263904561591758e-05
2,200,8.269568227243475
2,500,8.18106182761954
2,700,2.415602630102379e-13
2,900,3.1673524788618926e-17
2,1200,7.9784327697241695
2,1400,7.921396216483232
2,1600,7.864795045435899
2,1900,7.780740415668398
2,2100,7.725190089401925
2,2300,7.669972350726702
2,2600,7.5879182202248945
2,2800,7.533711449347672
2,3000,7.479929706295953
2,3300,7.399923297902325
2,3500,7.347024030830114
2,3700,7.29454457458219
2,4000,9.864962128962071
2,4200,9.794560101123796
2,4400,1.264284517555658e-09
2,4600,9.655060026228282
2,4900,9.55177348166547
2,5100,1.0485821158740637e-07
2,5300,9.415905291090821
2,5600,2.2707977627098262e-17
2,5800,2.1903720351216942e-09
2,6000,9.182576651889471
2,6300,9.084335451579863
2,6500,9.019498989272241
2,6700,8.95500298191478
2,7000,8.859274798034768
2,7200,2.4505534614606913e-17
2,7400,2.4330492702733028e-17
2,7700,2.407027138485799e-17
2,7900,11.20209286202442
2,8100,11.12208309707824
2,8400,2.0392916069537325e-15
2,8600,2.3306187515334845e-17
2,8800,2.313971248488422e-17
2,9100,2.2892226889272352e-17
2,9300,2.2728708760622326e-17
3,0,1.2243819525471385e-05
3,200,8.269611816367567
3,500,1.5558322430232854e-11
3,700,1.4527701937809314e-14
3,900,3.1673524788618926e-17
3,1200,6.909126374767328e-14
3,1400,3.2276513722666437e-06
3,1600,7.864829591869873
3,1900,3.055835748084729e-17
3,2100,7.72513749343858
3,2300,3.0123362726196135e-17
3,2600,5.254773598628074e-10
3,2800,2.9588316567958595e-17
3,3000,2.937696857739163e-17
3,3300,2.9062773810587905e-17
3,3500,2.8855179747770305e-17
3,3700,1.06502521554163e-11
3,4000,3.012084110284674e-08
3,4200,4.945854832558091e-17
3,4400,2.3705991534754087e-17
3,4600,9.65514728254814
3,4900,2.328492965619922e-17
3,5100,2.3118606469831414e-17
3,5300,4.7546476310274196e-17
3,5600,9.315214557810513
3,5800,9.248607682963366
3,6000,2.238473213966645e-17
3,6300,9.084351871228932
3,6500,2.1987138250718268e-17
3,6700,2.1830085128777927e-17
3,7000,8.651382921323018e-10
3,7200,2.4505534614606913e-17
3,7400,2.4330492702733028e-17
3,7700,2.407027138485799e-17
3,7900,1.1501075421560566e-16
3,8100,2.37276338002089e-17
3,8400,2.3473860223927638e-17
3,8600,2.3306187515334845e-17
3,8800,2.313971248488422e-17
3,9100,2.2892226889272352e-17
3,9300,8.935223631519726e-15
4,0,1.133764197320493e-05
4,200,4.4692853766772366e-05
4,500,2.669786070869867e-15
4,700,8.122714075139692
4,900,8.064642535277528
4,1200,7.978446787871147
4,1400,1.5884957527138319e-06
4,1600,7.864776044914729
4,1900,7.417838482103333e-12
4,2100,5.286737453860968e-06
4,2300,7.669979088824759
4,2600,2.0751442055965687e-05
4,2800,5.439830112655414e-11
4,3000,1.581816226217193e-14
4,3300,2.30986403499788
4,3500,7.347022417226076
4,3700,6.791565546434426e-15
4,4000,2.6519550999100397e-09
4,4200,9.79454043081294
4,4400,2.3705991534754087e-17
4,4600,3.176033800521483e-06
4,4900,2.328492965619922e-17
4,5100,2.3118606469831414e-17
4,5300,9.415852343518706
4,5600,4.7037953656132296e-17
4,5800,9.24864297350159
4,6000,4.3890064088131696e-16
4,6300,9.084355520041107
4,6500,9.01945189352145
4,6700,8.95505153966353
4,7000,2.159660635829266e-17
4,7200,11.486720381604236
4,7400,11.40469270003673
4,7700,2.407027138485799e-17
4,7900,8.265694230846329e-09
4,8100,2.37276338002089e-17
4,8400,1.530974490262662e-09
4,8600,2.3306187515334845e-17
4,8800,10.846468437862253
4,9100,10.730476590116735
4,9300,10.653875344583772
5,0,1.3569601833239e-05
5,200,8.269555513760876
5,500,8.18109596652888
5,700,8.122648068891289
5,900,8.064704527652154
5,1200,7.97840473345178
5,1400,7.9213788190005765
5,1600,7.864871047644411
5,1900,7.780736997968196
5,2100,2.4381105075557044e-09
5,2300,7.669943713829008
5,2600,7.587926552759333
5,2800,7.53372137696311
5,3000,7.479932991867157
5,3300,4.138141416724913e-06
5,3500,7.347043394081177
5,3700,7.294583024476449
5,4000,1.2149073673883903e-05
5,4200,9.794506991311183
5,4400,9.724570664995861
5,4600,9.655050331096268
5,4900,9.551878987619355
5,5100,9.483631307467242
5,5300,9.415842888604518
5,5600,9.315177142581081
5,5800,9.24863925870609
5,6000,9.182591404935659
5,6300,4.10079820472162e-07
5,6500,9.01945189352145
5,6700,8.955035353738593
5,7000,3.1183425264510985e-07
5,7200,11.486716063511807
5,7400,11.404684125535125
5,7700,11.282746061585252
5,7900,2.061231698929042e-16
5,8100,11.122047558433747
5,8400,11.00314176508551
5,8600,10.92451602667654
5,8800,10.846517366915556
5,9100,10.730518945156508
5,9300,6.949034840657654e-05
6,0,1.3354794033500825e-05
6,200,8.269568227243475
6,500,2.8556408017133245e-06
6,700,8.12264093308917
6,900,3.0602050631543954e-07
6,1200,7.978320624792761
6,1400,7.921422312725543
6,1600,7.864881411597691
6,1900,7.780648137908165
6,2100,1.744221296455564e-07
6,2300,3.0123362726196135e-17
6,2600,7.58788988962865
6,2800,6.677819892693967e-11
6,3000,2.937696857739163e-17
6,3300,7.399881042344532
6,3500,7.347045007685776
6,3700,7.2945413704266935
6,4000,2.4048316595289902e-17
6,4200,2.3876540570970004e-17
6,4400,9.72457847691565
6,4600,9.655131770296858
6,4900,9.551767726805462
6,5100,2.3118606469831414e-17
6,5300,1.6785671508560057e-05
6,5600,4.3565238208804845e-10
6,5800,9.60611081068357e-16
6,6000,2.238473213966645e-17
6,6300,2.2145321266538926e-17
6,6500,2.1987138250718268e-17
6,6700,2.1830085128777927e-17
6,7000,8.859281914843024
6,7200,1.1057071054246892e-11
6,7400,3.643860900434849e-10
6,7700,11.282716371787936
6,7900,11.202103389771695
6,8100,11.122091459116676
6,8400,11.00315831030345
6,8600,10.924520133431187
6,8800,3.68789167727845e-15
6,9100,2.2892226889272352e-17
6,9300,2.2728708760622326e-17
7,0,1.438692180687308e-05
7,200,8.269530086811551
7,500,8.181219944996439
7,700,1.244448835250186e-10
7,900,1.3774144067923372e-14
7,1200,3.2678574142326176e-10
7,1400,2.0457803167874869e-16
7,1600,7.864808864004096
7,1900,8.784138759494494e-15
7,2100,7.725152763224327
7,2300,1.1623344173506206e-09
7,2600,7.587886556619096
7,2800,7.533726340772858
7,3000,7.4798869939073205
7,3300,4.260426502609094e-14
7,3500,7.347078893411375
7,3700,2.864906852004808e-17
7,4000,4.981437009024356e-17
7,4200,4.945854832558091e-17
7,4400,2.292115388644286e-13
7,4600,9.655087172614481
7,4900,9.551832948615514
7,5100,9.483606547809178
7,5300,9.415931764910017
7,5600,9.31512850285004
7,5800,9.24861325515076
7,6000,9.18255267820479
7,6300,9.084381061737794
7,6500,2.1987138250718268e-17
7,6700,8.74356720903779e-09
7,7000,8.859271239631259
7,7200,2.4505534614606913e-17
7,7400,11.404662689290982
7,7700,11.282712130390205
7,7900,11.202090756475885
7,8100,11.122108183201329
7,8400,4.015202477060095e-07
7,8600,10.924534507075856
7,8800,2.313971248488422e-17
7,9100,3.9638519965785714e-10
7,9300,2.2728708760622326e-17
8,0,1.0172442756430508e-05
8,200,4.540683265815926e-07
8,500,2.4532233826361503e-09
8,700,8.122703371414303
8,900,7.4096851929738995e-16
8,1200,7.978401228919421
8,1400,6.955558801486865e-14
8,1600,4.163680425904243e-09
8,1900,8.993519068888255e-13
8,2100,1.4342583524379658e-16
8,2300,6.831997580121784e-10
8,2600,2.980118506858717e-17
8,2800,2.9588316567958595e-17
8,3000,7.479936277438756
8,3300,1.3738765801368751e-16
8,3500,2.8855179747770305e-17
8,3700,2.9951298907322947e-15
8,4000,2.4048316595289902e-17
8,4200,2.3876540570970004e-17
8,4400,9.724551135205438
8,4600,9.655158916742078
8,4900,5.173162925439973e-14
8,5100,2.3118606469831414e-17
8,5300,9.415793723095717
8,5600,9.315164047261433
8,5800,2.2545775582492902e-17
8,6000,2.238473213966645e-17
8,6300,2.2145321266538926e-17
8,6500,2.1987138250718268e-17
8,6700,2.1830085128777927e-17
8,7000,8.859267681228186
8,7200,2.4505534614606913e-17
8,7400,4.7900657508505755e-17
8,7700,11.282673957834335
8,7900,2.3898338538307584e-17
8,8100,2.37276338002089e-17
8,8400,2.3473860223927638e-17
8,8600,2.3306187515334845e-17
8,8800,3.4790796103449307e-09
8,9100,2.2892226889272352e-17
8,9300,2.2728708760622326e-17
9,0,1.4326580815208459e-05
9,200,0.00014275072568161015
9,500,8.181099560100574
9,700,9.194534629969012e-05
9,900,8.064649620113258
9,1200,7.978367935883244
9,1400,7.921460587257387
9,1600,7.864803682040347
9,1900,7.780733580268404
9,2100,7.725149369937821
9,2300,4.2242179520728343e-08
9,2600,7.587986547075904
9,2800,7.5337428868099
9,3000,7.4799264207251275
9,3300,7.399869665859362
9,3500,2.8855179747770305e-17
9,3700,7.29457661615738
9,4000,9.865021564397916
9,4200,9.794522727542834
9,4400,9.724564806057689
9,4600,9.655120136112632
9,4900,6.3850017662042626e-09
9,5100,7.409595940032672e-14
9,5300,2.295347132220125e-17
9,5600,9.315192108667816
9,5800,9.248598395986356
9,6000,9.18256558711022
9,6300,2.2145321266538926e-17
9,6500,6.988768943978278e-17
9,6700,2.1830085128777927e-17
9,7000,7.827899072645246e-06
9,7200,11.486741972073228
9,7400,2.4330492702733028e-17
9,7700,2.407027138485799e-17
9,7900,2.3898338538307584e-17
9,8100,11.122091459116676
9,8400,2.3473860223927638e-17
9,8600,10.924522186808256
9,8800,1.113598663335057e-16
9,9100,2.2892226889272352e-17
9,9300,6.33831407198814e-10
