,4,6,0,2,1,3,5,8,7
4,1.0,0.0797887894083145,-0.15725792623917428,-0.13198939850059674,0.2743822718579012,-0.11276728110024706,0.12876739945860138,0.058884879257099815,0.2453454497192719
6,0.0797887894083145,1.0,0.03261124133875674,0.2691796369689041,0.12245579312706896,-0.11725934175466948,0.07485249519253219,0.05005318597945754,0.40458490104164874
0,-0.15725792623917428,0.03261124133875674,1.0,0.10490243830553832,0.10709301627113531,0.03351624082700344,0.13072905662150425,0.14198465850567785,0.08460306438373978
2,-0.13198939850059674,0.2691796369689041,0.10490243830553832,1.0,0.21437539439329736,0.03015987792578042,0.14035365975529526,0.021919697737784023,0.1807217156491953
1,0.2743822718579012,0.12245579312706896,0.10709301627113531,0.21437539439329736,1.0,-0.20233539028858835,-0.12972727784662993,-0.029033796562328438,0.07240472146258271
3,-0.11276728110024706,-0.11725934175466948,0.03351624082700344,0.03015987792578042,-0.20233539028858835,1.0,0.22464738579209798,0.09825467720368004,-0.11183742102218897
5,0.12876739945860138,0.07485249519253219,0.13072905662150425,0.14035365975529526,-0.12972727784662993,0.22464738579209798,1.0,0.078830004388411,0.12006665634000677
8,0.058884879257099815,0.05005318597945754,0.14198465850567785,0.021919697737784023,-0.029033796562328438,0.09825467720368004,0.078830004388411,1.0,-0.0666549457682318
7,0.2453454497192719,0.40458490104164874,0.08460306438373978,0.1807217156491953,0.07240472146258271,-0.11183742102218897,0.12006665634000677,-0.0666549457682318,1.0
