point,step,Privacy cost,Privacy cost difference,Sum of differences
5,0,1.062798424484551e-05,-1.2917648822522857e-06,154.77882487865742
5,200,8.269510108508905,5.164478693316883,154.77882487865742
5,500,6.950849736583126e-10,-0.5728815865128276,154.77882487865742
5,700,8.122703371414303,2.519615933743225,154.77882487865742
5,900,8.064658476161616,8.064322980586168,154.77882487865742
5,1200,9.20277684279196e-09,-3.9307078607530704e-05,154.77882487865742
5,1400,7.921425792226437,4.897514857360907,154.77882487865742
5,1600,3.919068544745629e-10,-2.4663837352085203,154.77882487865742
5,1900,7.423196633163108e-05,-6.165641104806892e-05,154.77882487865742
5,2100,6.527284878478255e-05,-0.0002557018557308175,154.77882487865742
5,2300,2.1925243918803284e-14,-0.4805086092351116,154.77882487865742
5,2600,7.587879890601171,7.587756237053394,154.77882487865742
5,2800,7.533732959186057,6.793460356711032,154.77882487865742
5,3000,7.4798787799933955,4.960172639491304,154.77882487865742
5,3300,7.399972054396757,3.1030852792781793,154.77882487865742
5,3500,7.347028871641403,2.5717864395742156,154.77882487865742
5,3700,6.524174240247312e-15,-0.00010019788583357582,154.77882487865742
5,4000,9.864977978400857,2.5699686975918015,154.77882487865742
5,4200,9.794536496751988,5.940108367317736,154.77882487865742
5,4400,1.5936352809238498e-14,-4.927133131219946e-05,154.77882487865742
5,4600,9.655067782336316,9.65456359613995,154.77882487865742
5,4900,2.1848748459190182e-14,-0.00013506911445075123,154.77882487865742
5,5100,9.483608452398029,4.820816650080538,154.77882487865742
5,5300,2.5960997238808752e-08,-1.3601614842121772,154.77882487865742
5,5600,9.315164047261431,7.9400962760450176,154.77882487865742
5,5800,9.248618827339133,5.609128280347349,154.77882487865742
5,6000,9.18258771667346,9.182082171861294,154.77882487865742
5,6300,9.084346398011082,5.415441673491597,154.77882487865742
5,6500,8.452006633998652e-11,-3.787053075567693,154.77882487865742
5,6700,8.95505153966353,4.136404010424144e-06,154.77882487865742
5,7000,2.159660635829266e-17,-0.0001717714620117784,154.77882487865742
5,7200,11.486741972073228,11.4866704140464,154.77882487865742
5,7400,2.4330492702733028e-17,-0.9045754789243275,154.77882487865742
5,7700,11.28269304410716,9.072621377227149,154.77882487865742
5,7900,11.20208022873328,9.007779899832359,154.77882487865742
5,8100,11.122124907293047,8.439777051157622,154.77882487865742
5,8400,11.00315831030345,8.846581233013794,154.77882487865742
5,8600,10.924528346941056,6.200982222835254,154.77882487865742
5,8800,10.846521444339968,3.2493718496550175,154.77882487865742
5,9100,10.730488691550764,0.5993356267624517,154.77882487865742
5,9300,10.6538433045753,10.653680174297294,154.77882487865742
