point,step,Privacy cost,Privacy cost difference,Sum of differences
5,0,1.2638065145449892e-05,7.183160183520953e-07,125.28389780104561
5,200,8.269626346088922,5.164594930896899,125.28389780104561
5,500,8.18106901475521,7.608187427547297,125.28389780104561
5,700,8.122735482602717,2.519648044931639,125.28389780104561
5,900,8.064704527652154,8.064369032076705,125.28389780104561
5,1200,8.554224353314398e-07,-3.846085894904206e-05,125.28389780104561
5,1400,7.921389257488931,4.897478322623401,125.28389780104561
5,1600,7.864784681513527,5.3984009459130995,125.28389780104561
5,1900,1.8224735321349641e-09,-0.00013588655490616786,125.28389780104561
5,2100,1.6770463233580882e-08,-0.00032095793405236646,125.28389780104561
5,2300,6.196261924057943e-09,-0.48050860303887155,125.28389780104561
5,2600,2.540585363408409e-07,-0.00012339948923965918,125.28389780104561
5,2800,4.206687015693433e-06,-0.7402683957880101,125.28389780104561
5,3000,7.479913278446495,4.960207137944403,125.28389780104561
5,3300,7.399916797042805,3.1030300219242273,125.28389780104561
5,3500,7.347041780476684,2.5717993484094963,125.28389780104561
5,3700,1.0851919893957624e-16,-0.00010019788583999148,125.28389780104561
5,4000,9.864993827848018,2.5699845470389624,125.28389780104561
5,4200,5.467224677932981e-13,-3.854428129433706,125.28389780104561
5,4400,9.285128898630313e-14,-4.9271331235284525e-05,125.28389780104561
5,4600,2.3536660722496025e-17,-0.0005041861963668764,125.28389780104561
5,4900,9.551798419405443,9.551663350290971,125.28389780104561
5,5100,9.483619879930172,4.820828077612681,125.28389780104561
5,5300,9.422922580759185e-09,-1.3601615007502517,125.28389780104561
5,5600,2.2707977627098265e-17,-1.375067771216414,125.28389780104561
5,5800,2.2545775582492905e-17,-3.639490546991784,125.28389780104561
5,6000,2.238473213966645e-17,-0.0005055448121654777,125.28389780104561
5,6300,9.084392008185306,5.415487283665821,125.28389780104561
5,6500,9.019460950390837,5.232407874738623,125.28389780104561
5,6700,8.955037152174704,-1.0251084816559342e-05,125.28389780104561
5,7000,8.859281914843024,8.859110143381011,125.28389780104561
5,7200,11.486651292188869,11.486579734162042,125.28389780104561
5,7400,0.000192896159402,-0.9043825827649256,125.28389780104561
5,7700,11.282669716441664,9.072598049561652,125.28389780104561
5,7900,11.20213286747859,9.007832538577668,125.28389780104561
5,8100,11.12208727809765,8.439739421962225,125.28389780104561
5,8400,11.003145901389246,8.846568824099588,125.28389780104561
5,8600,10.924481119282287,6.200934995176485,125.28389780104561
5,8800,10.846501057223636,3.2493514625386846,125.28389780104561
5,9100,10.730506843710796,0.5993537789224828,125.28389780104561
5,9300,6.051430842070798e-07,-0.00016252513492189292,125.28389780104561
