point,step,Privacy cost,Privacy cost difference,Sum of differences
8,0,7.347324678154226e-06,-1.3422309582757265e-06,73.33127745210435
8,200,8.206118782541305e-12,-4.470028356804526e-05,73.33127745210435
8,500,3.909119234447172,3.9090642434731855,73.33127745210435
8,700,8.122692667691965,8.122539548009481,73.33127745210435
8,900,1.307604972506922e-07,-3.4107110444511274e-05,73.33127745210435
8,1200,4.469206913544083e-10,-2.9113534265925473e-05,73.33127745210435
8,1400,3.1110944909671523e-17,-1.133197682172481e-05,73.33127745210435
8,1600,3.0888720854515867e-17,-1.4678341959857916e-05,73.33127745210435
8,1900,5.762082917924754e-06,-2.4634818744166047e-05,73.33127745210435
8,2100,7.725169729662229,7.725096976649474,73.33127745210435
8,2300,7.669935291216875,7.669906417342764,73.33127745210435
8,2600,2.980118506858717e-17,-2.8663263136883333e-06,73.33127745210435
8,2800,2.9588316567958595e-17,-9.84435892727007e-05,73.33127745210435
8,3000,1.6723906191745174e-10,-2.5625234085229355e-06,73.33127745210435
8,3300,2.9062773810587905e-17,-5.204570505613106e-05,73.33127745210435
8,3500,2.8855179747770305e-17,-1.0510936611815553e-05,73.33127745210435
8,3700,7.294530155885836,7.294491809285445,73.33127745210435
8,4000,2.4048316595289905e-17,-3.2523517823224946e-05,73.33127745210435
8,4200,2.3876540570970004e-17,-1.2819462887137913e-05,73.33127745210435
8,4400,5.458999175781063e-07,-0.0007885293984045219,73.33127745210435
8,4600,1.222050449842078e-10,-1.2645603217973944e-05,73.33127745210435
8,4900,2.328492965619922e-17,-3.061076313088755e-05,73.33127745210435
8,5100,9.483591311106617,9.483560931089947,73.33127745210435
8,5300,3.2462766584256127e-16,-3.023601487388996e-05,73.33127745210435
8,5600,2.2707977627098265e-17,-4.684836565973827e-05,73.33127745210435
8,5800,9.248635543911012,9.248595054278631,73.33127745210435
8,6000,2.42882649357587e-07,-1.538135987250713e-05,73.33127745210435
8,6300,2.214532126653893e-17,-1.188998098780608e-05,73.33127745210435
8,6500,2.1987138250718268e-17,-1.0971734634090221e-05,73.33127745210435
8,6700,8.955044345917859,8.955032623543756,73.33127745210435
8,7000,2.159660635829266e-17,-4.590521519121745e-05,73.33127745210435
8,7200,2.4505534614606916e-17,-3.9700138157364815e-06,73.33127745210435
8,7400,2.4330492702733028e-17,-3.4005130128330083e-06,73.33127745210435
8,7700,1.0227476118838665e-07,-1.3989930121228524e-05,73.33127745210435
8,7900,2.3898338538307584e-17,-3.363517236657062e-05,73.33127745210435
8,8100,2.37276338002089e-17,-3.339482269341259e-05,73.33127745210435
8,8400,1.1003669071009616e-11,-1.3488818843065646e-05,73.33127745210435
8,8600,10.924534507075856,10.924501705367755,73.33127745210435
8,8800,2.3139712484884218e-17,-3.492472538959117e-11,73.33127745210435
8,9100,2.2892226889272352e-17,-1.3252954113277767e-05,73.33127745210435
8,9300,2.272870876062233e-17,-3.202588209118086e-05,73.33127745210435
