point,step,Privacy cost,Privacy cost difference,Sum of differences
8,0,8.828087238996208e-06,1.385316025662556e-07,72.1626131376099
8,200,8.269528270602038,8.269483570310264,72.1626131376099
8,500,4.5244239450888205e-11,-5.499092874238871e-05,72.1626131376099
8,700,0.0001055676740911,-4.7552008391600004e-05,72.1626131376099
8,900,1.6422425063726694e-12,-3.423786929951946e-05,72.1626131376099
8,1200,1.7246327765197732e-08,-2.909673485885163e-05,72.1626131376099
8,1400,3.1110944909671523e-17,-1.133197682172481e-05,72.1626131376099
8,1600,3.0888720854515867e-17,-1.4678341959857916e-05,72.1626131376099
8,1900,3.0558357480847287e-17,-3.0396901662060243e-05,72.1626131376099
8,2100,3.0340080532341755e-17,-7.275301275422496e-05,72.1626131376099
8,2300,5.434473961271327e-10,-2.8873330663994568e-05,72.1626131376099
8,2600,5.6755905430017364e-14,-2.866326256962229e-06,72.1626131376099
8,2800,2.7250839559089984e-14,-9.844358924547944e-05,72.1626131376099
8,3000,2.937696857739163e-17,-2.5626906475554763e-06,72.1626131376099
8,3300,2.9062773810587905e-17,-5.204570505613106e-05,72.1626131376099
8,3500,2.8855179747770305e-17,-1.0510936611815553e-05,72.1626131376099
8,3700,2.864906852004808e-17,-3.834660039061836e-05,72.1626131376099
8,4000,9.864954204245096,9.864921680727273,72.1626131376099
8,4200,2.3876540570970004e-17,-1.2819462887137913e-05,72.1626131376099
8,4400,2.370599153475409e-17,-0.0007890752983220762,72.1626131376099
8,4600,2.3536660722496025e-17,-1.264572542299539e-05,72.1626131376099
8,4900,9.551825275454346,9.551794664691215,72.1626131376099
8,5100,2.3118606469831414e-17,-3.0380016669005776e-05,72.1626131376099
8,5300,2.295347132220125e-17,-3.0236014874191634e-05,72.1626131376099
8,5600,0.0133033813069581,0.01325653294129834,72.1626131376099
8,5800,6.985546660647117e-05,2.9365834224671006e-05,72.1626131376099
8,6000,2.238473213966645e-17,-1.5624242521842332e-05,72.1626131376099
8,6300,2.214532126653893e-17,-1.188998098780608e-05,72.1626131376099
8,6500,1.3459269629189766e-15,-1.0971734632766282e-05,72.1626131376099
8,6700,2.183008512877793e-17,-1.1722374101751102e-05,72.1626131376099
8,7000,2.159660635829266e-17,-4.590521519121745e-05,72.1626131376099
8,7200,11.48672469969627,11.486720729682453,72.1626131376099
8,7400,3.8500498100204964e-08,-3.362012514757134e-06,72.1626131376099
8,7700,2.407027138485799e-17,-1.409220488239284e-05,72.1626131376099
8,7900,11.202183400747382,11.202149765575015,72.1626131376099
8,8100,11.122051739448946,11.122018344626252,72.1626131376099
8,8400,4.6214162315857634e-17,-1.3488829846688503e-05,72.1626131376099
8,8600,2.3306187515334845e-17,-3.280170810157022e-05,72.1626131376099
8,8800,2.3139712484884218e-17,-3.492472538959117e-11,72.1626131376099
8,9100,1.5760941555230705e-08,-1.3237193171745429e-05,72.1626131376099
8,9300,10.6538473095748,10.653815283692708,72.1626131376099
