,1,3,5,7,8,4,6,0,2
1,1.0,0.15516982674648594,0.012743593557676543,0.01332514790922101,0.10799895793565634,-0.13114791663197425,0.038030286665356745,-0.24091393112027357,0.03457129899991393
3,0.15516982674648594,1.0,-0.1666607502065737,-0.05629827782368326,0.06771355137112225,-0.2749430826951288,-0.23839803233544335,-0.03745043521322385,0.0420449232263222
5,0.012743593557676543,-0.1666607502065737,1.0,0.04109804978955809,0.16235541296258188,-0.04754448226610409,-0.2795792215003208,0.006658864955643134,-0.39146825743170727
7,0.01332514790922101,-0.05629827782368326,0.04109804978955809,1.0,-0.05825179507488714,0.019368829109190373,0.057838478728309356,0.20415146830553002,0.14500963091889055
8,0.10799895793565634,0.06771355137112225,0.16235541296258188,-0.05825179507488714,1.0,-0.09281108107900887,-0.25024536317243196,-0.23170868510492165,-0.14834053211616294
4,-0.13114791663197425,-0.2749430826951288,-0.04754448226610409,0.019368829109190373,-0.09281108107900887,1.0,0.23045875028777527,-0.08722120233683345,0.25219041094608463
6,0.038030286665356745,-0.23839803233544335,-0.2795792215003208,0.057838478728309356,-0.25024536317243196,0.23045875028777527,1.0,0.2466270877362745,0.06203181358470524
0,-0.24091393112027357,-0.03745043521322385,0.006658864955643134,0.20415146830553002,-0.23170868510492165,-0.08722120233683345,0.2466270877362745,1.0,-0.23683308604745426
2,0.03457129899991393,0.0420449232263222,-0.39146825743170727,0.14500963091889055,-0.14834053211616294,0.25219041094608463,0.06203181358470524,-0.23683308604745426,1.0
