point,step,Privacy cost,Privacy cost difference,Sum of differences
8,0,1.1648593030570117e-05,2.9590373941401643e-06,115.56838676043358
8,200,3.2103789828852884e-08,-4.466818798433519e-05,115.56838676043358
8,500,8.181158854093454,8.181103863119468,115.56838676043358
8,700,3.92048810279384e-14,-0.00015311968244349512,115.56838676043358
8,900,3.167352478861893e-17,-3.423787094173029e-05,115.56838676043358
8,1200,7.978450292408948,7.978421178427761,115.56838676043358
8,1400,7.921366640769262,7.92135530879244,115.56838676043358
8,1600,1.0017424090224731e-06,-1.367659955086633e-05,115.56838676043358
8,1900,3.0558357480847287e-17,-3.0396901662060243e-05,115.56838676043358
8,2100,7.725091684130477,7.725018931117722,115.56838676043358
8,2300,8.443669855070129e-16,-2.8873874110546328e-05,115.56838676043358
8,2600,1.679703158411281e-16,-2.866326313550164e-06,115.56838676043358
8,2800,7.533718067757331,7.533619624168058,115.56838676043358
8,3000,1.3527791358091414e-12,-2.562689294805717e-06,115.56838676043358
8,3300,7.399859914589831,7.399807868884775,115.56838676043358
8,3500,1.1208138773481702e-12,-1.0510935491030531e-05,115.56838676043358
8,3700,5.000564687135652e-15,-3.834660038564645e-05,115.56838676043358
8,4000,2.4048316595289905e-17,-3.2523517823224946e-05,115.56838676043358
8,4200,2.3876540570970004e-17,-1.2819462887137913e-05,115.56838676043358
8,4400,9.724566759037517,9.723777683739195,115.56838676043358
8,4600,2.549524713261816e-15,-1.2645725420469403e-05,115.56838676043358
8,4900,9.551811847427093,9.551781236663961,115.56838676043358
8,5100,2.3118606469831414e-17,-3.0380016669005776e-05,115.56838676043358
8,5300,9.41586936237165,9.415839126356776,115.56838676043358
8,5600,1.477908173899648e-11,-4.684835088067924e-05,115.56838676043358
8,5800,2.2545775582492905e-17,-4.048963238177762e-05,115.56838676043358
8,6000,1.4788940969081476e-11,-1.5624227732923748e-05,115.56838676043358
8,6300,2.214532126653893e-17,-1.188998098780608e-05,115.56838676043358
8,6500,2.1987138250718268e-17,-1.0971734634090221e-05,115.56838676043358
8,6700,8.955044345917859,8.955032623543756,115.56838676043358
8,7000,8.859289031652983,8.859243126437791,115.56838676043358
8,7200,2.5204469838591314e-06,-1.4495668319018556e-06,115.56838676043358
8,7400,2.4330492702733028e-17,-3.4005130128330083e-06,115.56838676043358
8,7700,2.407027138485799e-17,-1.409220488239284e-05,115.56838676043358
8,7900,11.202103389771697,11.20206975459933,115.56838676043358
8,8100,11.122030834378911,11.121997439556218,115.56838676043358
8,8400,1.3893591020037202e-15,-1.3488829845345357e-05,115.56838676043358
8,8600,2.3306187515334845e-17,-3.280170810157022e-05,115.56838676043358
8,8800,2.3139712484884218e-17,-3.492472538959117e-11,115.56838676043358
8,9100,3.420878463735735e-13,-1.3252953771212814e-05,115.56838676043358
8,9300,2.272870876062233e-17,-3.202588209118086e-05,115.56838676043358
