point,step,Privacy cost,Privacy cost difference,Sum of differences
8,0,1.0559383566171163e-05,1.8698279297412109e-06,66.58742779336829
8,200,6.240237519181753e-10,-4.469966775041213e-05,66.58742779336829
8,500,8.181086982601908,8.181031991627922,66.58742779336829
8,700,8.122630229389937,8.122477109707454,66.58742779336829
8,900,8.064658476161616,8.064624238290675,66.58742779336829
8,1200,3.709325406017343e-07,-2.8743048646015095e-05,66.58742779336829
8,1400,3.1110944909671523e-17,-1.133197682172481e-05,66.58742779336829
8,1600,7.86482268257964,7.8648080042376804,66.58742779336829
8,1900,7.780716491776273,7.780686094874611,66.58742779336829
8,2100,8.037363151931299e-14,-7.275301267388168e-05,66.58742779336829
8,2300,3.0123362726196135e-17,-2.887387411136057e-05,66.58742779336829
8,2600,2.980118506858717e-17,-2.8663263136883333e-06,66.58742779336829
8,2800,2.9588316567958595e-17,-9.84435892727007e-05,66.58742779336829
8,3000,7.985541448511384e-10,-2.561892093440002e-06,66.58742779336829
8,3300,2.9062773810587905e-17,-5.204570505613106e-05,66.58742779336829
8,3500,2.8855179747770305e-17,-1.0510936611815553e-05,66.58742779336829
8,3700,7.29460224944421,7.294563902843819,66.58742779336829
8,4000,9.865025526763343,9.86499300324552,66.58742779336829
8,4200,2.3876540570970004e-17,-1.2819462887137913e-05,66.58742779336829
8,4400,2.0946926869868562e-10,-0.0007890750888528313,66.58742779336829
8,4600,2.3536660722496025e-17,-1.264572542299539e-05,66.58742779336829
8,4900,7.52757110300216e-11,-3.06106878551998e-05,66.58742779336829
8,5100,2.3118606469831414e-17,-3.0380016669005776e-05,66.58742779336829
8,5300,9.415863689419917,9.415833453405043,66.58742779336829
8,5600,3.2115568358324764e-16,-4.684836565943982e-05,66.58742779336829
8,5800,1.8495588040352297e-15,-4.04896323799506e-05,66.58742779336829
8,6000,2.238473213966645e-17,-1.5624242521842332e-05,66.58742779336829
8,6300,1.6466628170333532e-15,-1.1889980986181561e-05,66.58742779336829
8,6500,2.1987138250718268e-17,-1.0971734634090221e-05,66.58742779336829
8,6700,2.183008512877793e-17,-1.1722374101751102e-05,66.58742779336829
8,7000,2.159660635829266e-17,-4.590521519121745e-05,66.58742779336829
8,7200,2.4505534614606916e-17,-3.9700138157364815e-06,66.58742779336829
8,7400,2.4330492702733028e-17,-3.4005130128330083e-06,66.58742779336829
8,7700,2.407027138485799e-17,-1.409220488239284e-05,66.58742779336829
8,7900,2.3898338538307584e-17,-3.363517236657062e-05,66.58742779336829
8,8100,2.37276338002089e-17,-3.339482269341259e-05,66.58742779336829
8,8400,6.279257609900645e-16,-1.3488829846106791e-05,66.58742779336829
8,8600,3.3429812717308443e-16,-3.280170810125922e-05,66.58742779336829
8,8800,2.3139712484884218e-17,-3.492472538959117e-11,66.58742779336829
8,9100,2.2892226889272352e-17,-1.3252954113277767e-05,66.58742779336829
8,9300,2.272870876062233e-17,-3.202588209118086e-05,66.58742779336829
