point,step,Privacy cost,Privacy cost difference,Sum of differences
2,0,7.753137399298528e-06,-1.2212915489057153e-06,163.1752807240049
2,200,8.269604551509081,5.438872532803813,163.1752807240049
2,500,8.18109596652888,7.678451241182113,163.1752807240049
2,700,8.122717643049256,8.122499882334617,163.1752807240049
2,900,8.064672645843112,8.06463931531059,163.1752807240049
2,1200,7.978408237983807,7.977850178390278,163.1752807240049
2,1400,7.921418833225079,7.921363090361733,163.1752807240049
2,1600,7.864843410454552,7.363776244593753,163.1752807240049
2,1900,7.780704529836966,7.780665239672018,163.1752807240049
2,2100,5.221518665652234e-13,-2.704145894259999e-05,163.1752807240049
2,2300,2.060106653481833e-12,-5.4070493529645735e-05,163.1752807240049
2,2600,3.3825780928127178e-12,-5.389427540824375e-05,163.1752807240049
2,2800,2.9588316567958595e-17,-9.844348877093737e-05,163.1752807240049
2,3000,2.937696857739163e-17,-5.2840326517139514e-05,163.1752807240049
2,3300,8.278487085440187e-17,-0.0001857008593099172,163.1752807240049
2,3500,7.347056302923389,7.34684511183618,163.1752807240049
2,3700,2.864906852004808e-17,-4.02660888149967e-05,163.1752807240049
2,4000,2.4048316595289905e-17,-0.00011874858488837595,163.1752807240049
2,4200,2.3876540570970004e-17,-3.247379492547614e-05,163.1752807240049
2,4400,1.1798911898170073e-07,-6.352767968913664e-05,163.1752807240049
2,4600,4.3303046824453877e-08,-0.00011727343785007555,163.1752807240049
2,4900,2.328492965619922e-17,-6.169953220977578e-05,163.1752807240049
2,5100,2.3118606469831414e-17,-3.0826396193935053e-05,163.1752807240049
2,5300,2.295347132220125e-17,-6.259353705007859e-05,163.1752807240049
2,5600,7.217892888613347e-17,-6.033494853380284e-05,163.1752807240049
2,5800,2.2545775582492905e-17,-2.908600960214784e-06,163.1752807240049
2,6000,1.1248327900182348e-15,-6.211874428701017e-05,163.1752807240049
2,6300,5.1564059758903456e-12,-5.885304595416803e-05,163.1752807240049
2,6500,4.554478637648802e-17,-6.0366249729469144e-05,163.1752807240049
2,6700,2.183008512877793e-17,-0.00048569850122827813,163.1752807240049
2,7000,8.859233876421335,8.859176499446047,163.1752807240049
2,7200,11.486741972073228,11.482158069314282,163.1752807240049
2,7400,2.2339954268490843e-13,-6.91027079443363e-05,163.1752807240049
2,7700,11.282680319923834,11.282601145734832,163.1752807240049
2,7900,2.3322612626458345e-13,-0.0001271830022241739,163.1752807240049
2,8100,11.122072644531425,11.085031224687123,163.1752807240049
2,8400,11.00307558429445,11.003062095132236,163.1752807240049
2,8600,10.924579681426325,10.924513487594604,163.1752807240049
2,8800,10.846541831468455,10.846507616285473,163.1752807240049
2,9100,10.730583486271662,10.694914940869975,163.1752807240049
2,9300,10.653875344583772,9.30427999550176,163.1752807240049
