,2,0,6,4,7,8,5,3,1
2,1.0,0.21866642296140923,-0.3677398740511436,-0.015245927205525452,-0.1499475182557772,0.0807108713465689,0.030398141083451603,-0.19227446757608307,-0.24853674908431644
0,0.21866642296140923,1.0,-0.059498640239383,0.08280456236967486,-0.09047985561040736,-0.1146661713161775,0.18738831997209723,0.16830369259113945,-0.026330373751395547
6,-0.3677398740511436,-0.059498640239383,1.0,0.0518725897084442,0.2786116269558283,-0.22631674322926934,0.10123187913826526,-0.1335144430626335,0.284106535131491
4,-0.015245927205525452,0.08280456236967486,0.0518725897084442,1.0,-0.02299567471052423,0.06362372092653537,0.01551709927392429,-0.1900127437240373,-0.17802959487265643
7,-0.1499475182557772,-0.09047985561040736,0.2786116269558283,-0.02299567471052423,1.0,0.005998824801008793,-0.1553604528206657,0.07449095737233856,0.1987957396783142
8,0.0807108713465689,-0.1146661713161775,-0.22631674322926934,0.06362372092653537,0.005998824801008793,1.0,0.010615731142608425,-0.19381887129821848,0.004488505135277052
5,0.030398141083451603,0.18738831997209723,0.10123187913826526,0.01551709927392429,-0.1553604528206657,0.010615731142608425,1.0,-0.09297627835058944,-0.0604732547387025
3,-0.19227446757608307,0.16830369259113945,-0.1335144430626335,-0.1900127437240373,0.07449095737233856,-0.19381887129821848,-0.09297627835058944,1.0,-0.005730536798684973
1,-0.24853674908431644,-0.026330373751395547,0.284106535131491,-0.17802959487265643,0.1987957396783142,0.004488505135277052,-0.0604732547387025,-0.005730536798684973,1.0
