point,step,Privacy cost,Privacy cost difference,Sum of differences
0,0,8.964186645903298e-06,-2.4552030560357015e-06,188.79805708580548
0,200,8.269611816367567,0.7505880057668932,188.79805708580548
0,500,8.181040266223546,2.863666729115855,188.79805708580548
0,700,8.122692667691965,5.375028886177338,188.79805708580548
0,900,8.064653162532139,5.313177360292956,188.79805708580548
0,1200,7.978395972121297,1.4409295362122965,188.79805708580548
0,1400,7.92141187422612,7.921208626636633,188.79805708580548
0,1600,7.864779499554088,5.81108528151046,188.79805708580548
0,1900,7.780656682132589,-5.434132723713958e-05,188.79805708580548
0,2100,7.725098470690147,2.7041255781269644,188.79805708580548
0,2300,7.66999930312781,5.1272064653796825,188.79805708580548
0,2600,7.587908221187982,2.656113976904183,188.79805708580548
0,2800,7.533699867133691,2.6371451938274326,188.79805708580548
0,3000,3.8546143618213676e-16,-4.861586754496945,188.79805708580548
0,3300,7.399895669261101,-1.2839188162416804e-05,188.79805708580548
0,3500,7.347104711135097,4.8719516219604,188.79805708580548
0,3700,7.294570207839148,0.40118175460566885,188.79805708580548
0,4000,3.6222259006205735,0.235244498592857,188.79805708580548
0,4200,9.794520760513786,9.793880096788717,188.79805708580548
0,4400,9.724549182227364,8.265033871150091,188.79805708580548
0,4600,9.655127892234995,5.8554038082488855,188.79805708580548
0,4900,9.55184062177852,0.3376655729784144,188.79805708580548
0,5100,9.48363511664718,8.083152440564815,188.79805708580548
0,5300,9.415893945175544,8.089228071349346,188.79805708580548
0,5600,9.31515843498348,9.3150980045718,188.79805708580548
0,5800,9.248602110776204,9.247972890995085,188.79805708580548
0,6000,9.182545301690832,5.569054142643385,188.79805708580548
0,6300,9.084362817665994,2.90739333569205,188.79805708580548
0,6500,9.019470007262925,1.2136208070501198e-05,188.79805708580548
0,6700,8.955031756867488,8.954534210404047,188.79805708580548
0,7000,8.85924455161971,4.931836099674548,188.79805708580548
0,7200,11.486729017789742,6.520111944981404,188.79805708580548
0,7400,11.404611242355898,8.369967369004234,188.79805708580548
0,7700,11.28272061318618,9.072617335258748,188.79805708580548
0,7900,11.202054962162736,6.358482438061579,188.79805708580548
0,8100,11.122016200837145,3.331849018804774,188.79805708580548
0,8400,11.00315831030345,8.773739939557064,188.79805708580548
0,8600,10.924542720589155,3.2721453055306897,188.79805708580548
0,8800,10.846478631409171,3.248957157143776,188.79805708580548
0,9100,9.305857338387622,9.288718743653941,188.79805708580548
0,9300,10.653887359594266,5.964206027645792,188.79805708580548
