point,step,Privacy cost,Privacy cost difference,Sum of differences
0,0,1.0820666193421554e-05,-5.987235085174457e-07,120.93040777820242
0,200,8.26961544879744,0.7505916381967666,120.93040777820242
0,500,8.181106747244481,2.8637332101367905,120.93040777820242
0,700,8.122646284940986,5.374982503426359,120.93040777820242
0,900,8.064683273109251,5.3132074708700685,120.93040777820242
0,1200,0.0001025132159647,-6.537363922693036,120.93040777820242
0,1400,7.921415353725764,7.921212106136277,120.93040777820242
0,1600,5.529221436234977e-13,-2.053694218043076,120.93040777820242
0,1900,7.780666935205681,-4.408825414525808e-05,120.93040777820242
0,2100,7.725084897573134,2.704112005009951,120.93040777820242
0,2300,6.376891972782483,3.834099135034356,120.93040777820242
0,2600,7.587926552759333,2.6561323084755335,120.93040777820242
0,2800,2.9588316567958595e-17,-4.896554673306259,120.93040777820242
0,3000,7.479949419728354,2.618362665231409,120.93040777820242
0,3300,7.39989729447423,-1.1213975033008694e-05,120.93040777820242
0,3500,7.347049848501516,4.871896759326819,120.93040777820242
0,3700,7.294631086921991,0.4012426336885122,120.93040777820242
0,4000,9.864977978400857,6.47799657637314,120.93040777820242
0,4200,1.70761915019137e-07,-0.0006404929631525809,120.93040777820242
0,4400,4.612813429939046e-13,-1.4595153110768109,120.93040777820242
0,4600,9.655108501932544,5.855384417946434,120.93040777820242
0,4900,9.551817602294982,0.3376425534948755,120.93040777820242
0,5100,9.483616070752056,8.08313339466969,120.93040777820242
0,5300,3.4413811646643213e-15,-1.326665873826194,120.93040777820242
0,5600,6.364105369802555e-13,-6.043041104457894e-05,120.93040777820242
0,5800,2.2545775582492905e-17,-0.0006292197811199775,120.93040777820242
0,6000,9.18256558711022,5.569074428062773,120.93040777820242
0,6300,9.084331802770087,2.9073623207961434,120.93040777820242
0,6500,9.019462761765514,4.890710659566366e-06,120.93040777820242
0,6700,8.95502636156201,8.95452881509857,120.93040777820242
0,7000,8.859267681228186,4.931859229283024,120.93040777820242
0,7200,11.486709586373644,6.520092513565307,120.93040777820242
0,7400,11.404669120162708,8.370025246811045,120.93040777820242
0,7700,11.28269304410716,9.072589766179728,120.93040777820242
0,7900,11.20206548989873,6.358492965797574,120.93040777820242
0,8100,11.122116545246634,3.331949363214263,120.93040777820242
0,8400,11.003127288026723,8.773708917280338,120.93040777820242
0,8600,10.924542720589155,3.2721453055306897,120.93040777820242
0,8800,5.0520015910908964e-12,-7.597521474260343,120.93040777820242
0,9100,10.730494742270272,10.713356147536592,120.93040777820242
0,9300,10.653871339580926,5.964190007632451,120.93040777820242
