point,step,Privacy cost,Privacy cost difference,Sum of differences
0,0,1.2247706628176574e-05,8.283169262375741e-07,99.55558967750062
0,200,8.269513740926655,0.7504899303259815,99.55558967750062
0,500,8.181079795461947,2.8637062583542567,99.55558967750062
0,700,8.122746186340352,5.375082404825726,99.55558967750062
0,900,8.064614195949245,5.313138393710062,99.55558967750062
0,1200,7.97837319267636,1.440906756767359,99.55558967750062
0,1400,7.921363161275424,7.921159913685937,99.55558967750062
0,1600,7.864839955807573,5.811145737763944,99.55558967750062
0,1900,7.780714782927181,3.759467355202162e-06,99.55558967750062
0,2100,7.725123920302966,2.7041510277397833,99.55558967750062
0,2300,7.66996561263026,5.127172774882133,99.55558967750062
0,2600,7.587926552759333,2.6561323084755335,99.55558967750062
0,2800,7.533693248727669,2.6371385754214103,99.55558967750062
0,3000,7.47989685060613,2.6183100961091847,99.55558967750062
0,3300,7.399942800489495,3.429204023230881e-05,99.55558967750062
0,3500,7.347069211771055,4.871916122596358,99.55558967750062
0,3700,3.556344905046544,-3.337043548186935,99.55558967750062
0,4000,4.0279012299572336e-08,-3.3869813617487043,99.55558967750062
0,4200,2.3876540570970004e-17,-0.0006406637250675762,99.55558967750062
0,4400,9.72454722924858,8.265031918171308,99.55558967750062
0,4600,3.289139058615473e-12,-3.7997240839828206,99.55558967750062
0,4900,6.336390711494087,-2.877784337306019,99.55558967750062
0,5100,2.3118606469831414e-17,-1.4004826760823654,99.55558967750062
0,5300,9.415886381233728,8.08922050740753,99.55558967750062
0,5600,2.2707977627098265e-17,-6.0430411680966764e-05,99.55558967750062
0,5800,1.2096745054900454e-11,-0.000629219769023255,99.55558967750062
0,6000,2.238473213966645e-17,-3.613491159047447,99.55558967750062
0,6300,9.084366466479498,2.907396984505554,99.55558967750062
0,6500,9.019415666070074,-4.220498477991441e-05,99.55558967750062
0,6700,4.521946205246874e-17,-0.0004975464634409547,99.55558967750062
0,7000,8.859313940500433,4.931905488555271,99.55558967750062
0,7200,11.48672469969627,6.520107626887932,99.55558967750062
0,7400,11.404679838285098,8.370035964933434,99.55558967750062
0,7700,1.3825362126677902e-14,-2.2101032779274177,99.55558967750062
0,7900,11.20210128422164,6.3585287601204845,99.55558967750062
0,8100,11.122091459116676,3.3319242770843056,99.55558967750062
0,8400,11.003145901389246,8.77372753064286,99.55558967750062
0,8600,10.924528346941056,3.2721309318825904,99.55558967750062
0,8800,10.846409315348744,3.2488878410833486,99.55558967750062
0,9100,10.730502809896516,10.713364215162835,99.55558967750062
0,9300,2.92165161269652e-07,-4.689681039783313,99.55558967750062
