point,step,Privacy cost,Privacy cost difference,Sum of differences
0,0,9.396860926448014e-06,-2.0225287754909856e-06,89.9502566347525
0,200,8.269579124518856,0.7505553139181824,89.9502566347525
0,500,8.181126511900784,2.863752974793093,89.9502566347525
0,700,8.122692667691965,5.375028886177338,89.9502566347525
0,900,6.070916743153458e-08,-2.7514757415300157,89.9502566347525
0,1200,7.978380201734043,1.4409137658250426,89.9502566347525
0,1400,8.662869007263437e-12,-0.000203247580823731,89.9502566347525
0,1600,7.86482268257964,5.8111284645360115,89.9502566347525
0,1900,7.780743833368263,3.280990843634868e-05,89.9502566347525
0,2100,4.826830993781635e-16,-5.020972892563182,89.9502566347525
0,2300,7.669972350726702,5.127179512978575,89.9502566347525
0,2600,7.587909887693649,2.6561156434098496,89.9502566347525
0,2800,7.533723031566491,2.637168358260232,89.9502566347525
0,3000,7.47988042277627,2.6182936682793247,89.9502566347525
0,3300,7.399874541495081,-3.3966954181785525e-05,89.9502566347525
0,3500,3.715612593448756e-11,-2.4751530891375415,89.9502566347525
0,3700,7.294539768348754,0.4011513151152748,89.9502566347525
0,4000,9.864993827848018,6.478012425820301,89.9502566347525
0,4200,1.4503037109603145e-12,-0.0006406637236172963,89.9502566347525
0,4400,9.724566759037517,8.265051447960245,89.9502566347525
0,4600,9.655120136112632,5.8553960521265225,89.9502566347525
0,4900,9.551788827964966,0.3376137791648599,89.9502566347525
0,5100,9.48361226157522,8.083129585492854,89.9502566347525
0,5300,9.415856125485329,8.089190251659131,89.9502566347525
0,5600,4.7037953656132296e-17,-6.043041168094243e-05,89.9502566347525
0,5800,9.248615112546494,9.247985892765374,89.9502566347525
0,6000,9.182576651889471,5.569085492842024,89.9502566347525
0,6300,9.08433727598455,2.9073677940106064,89.9502566347525
0,6500,9.019473630012676,1.5758957822242792e-05,89.9502566347525
0,6700,2.183008512877793e-17,-0.0004975464634409782,89.9502566347525
0,7000,8.859264122826307,4.931855670881145,89.9502566347525
0,7200,11.486729017789742,6.520111944981404,89.9502566347525
0,7400,11.404658402043502,8.370014528691838,89.9502566347525
0,7700,7.234620943111408e-15,-2.2101032779274243,89.9502566347525
0,7900,2.3898338538307584e-17,-4.843572524101156,89.9502566347525
0,8100,11.122076825549591,3.3319096435172204,89.9502566347525
0,8400,2.347386022392764e-17,-2.229418370746385,89.9502566347525
0,8600,10.924542720589155,3.2721453055306897,89.9502566347525
0,8800,10.846525521764876,3.249004047499481,89.9502566347525
0,9100,2.2892226889272352e-17,-0.017138594733680474,89.9502566347525
0,9300,2.272870876062233e-17,-4.689681331948474,89.9502566347525
