point,step,Privacy cost,Privacy cost difference,Sum of differences
1,0,1.2931688775959657e-05,6.975139943231933e-07,47.459268604225116
1,200,8.269533719231703,8.269519613224375,47.459268604225116
1,500,7.453493563499627e-14,-2.9597384814254156e-05,47.459268604225116
1,700,3.1901394992527706e-17,-1.163874682011346e-05,47.459268604225116
1,900,3.679496276108634e-05,1.891352712795418e-05,47.459268604225116
1,1200,3.290933334197605e-10,-2.933761520924832e-06,47.459268604225116
1,1400,3.1110944909671523e-17,-1.1431383193813184e-05,47.459268604225116
1,1600,3.3146405542427845e-14,-3.957292284364462e-06,47.459268604225116
1,1900,3.0558357480847287e-17,-2.652745928126197e-06,47.459268604225116
1,2100,3.0340080532341755e-17,-2.632948479193483e-06,47.459268604225116
1,2300,3.0123362726196135e-17,-1.0972242128124653e-05,47.459268604225116
1,2600,2.980118506858717e-17,-1.0870826589740214e-05,47.459268604225116
1,2800,7.533709794744975,7.533697769289686,47.459268604225116
1,3000,3.5472244451615976e-14,-2.5489162501851035e-06,47.459268604225116
1,3300,1.5640968381777604e-12,-2.5598012138151003e-06,47.459268604225116
1,3500,2.8855179747770305e-17,-2.5709724169861275e-05,47.459268604225116
1,3700,2.864906852004808e-17,-3.105252908093318e-05,47.459268604225116
1,4000,2.4048316595289905e-17,-1.2918907364122622e-05,47.459268604225116
1,4200,2.3876540570970004e-17,-1.2844187524305994e-05,47.459268604225116
1,4400,2.370599153475409e-17,-3.102859150652937e-06,47.459268604225116
1,4600,2.3536660722496025e-17,-2.5752508743698e-09,47.459268604225116
1,4900,2.328492965619922e-17,-1.2501790368355386e-05,47.459268604225116
1,5100,2.3118606469831414e-17,-1.2414243370625702e-05,47.459268604225116
1,5300,2.295347132220125e-17,-1.2323848266832848e-05,47.459268604225116
1,5600,2.2707977627098265e-17,-2.432997602903403e-17,47.459268604225116
1,5800,9.24862811432302,9.248598487013519,47.459268604225116
1,6000,2.238473213966645e-17,-3.825308957038673e-06,47.459268604225116
1,6300,2.214532126653893e-17,-5.279287176253919e-10,47.459268604225116
1,6500,5.512489661430097e-16,-3.201419482643362e-06,47.459268604225116
1,6700,2.183008512877793e-17,-2.7906779398412413e-06,47.459268604225116
1,7000,2.159660635829266e-17,-1.1595315077190148e-05,47.459268604225116
1,7200,2.4505534614606916e-17,-1.407879683056041e-05,47.459268604225116
1,7400,11.40469698728831,11.40466231609141,47.459268604225116
1,7700,2.407027138485799e-17,-3.387705725232885e-05,47.459268604225116
1,7900,2.9940510661563395e-11,-3.837229325972774e-05,47.459268604225116
1,8100,2.37276338002089e-17,-1.3631918278271369e-05,47.459268604225116
1,8400,11.003150037693482,11.0031365508681,47.459268604225116
1,8600,2.3306187515334845e-17,-3.1869039660223986e-06,47.459268604225116
1,8800,8.92035916292295e-15,-1.329416607481463e-05,47.459268604225116
1,9100,2.2892226889272352e-17,-1.3151981072700043e-05,47.459268604225116
1,9300,2.272870876062233e-17,-7.022320656644033e-08,47.459268604225116
