point,step,Privacy cost,Privacy cost difference,Sum of differences
1,0,1.2289190466554895e-05,5.5015684918431935e-08,39.69638986278953
1,200,1.0041799873459576e-10,-1.4105906909105903e-05,39.69638986278953
1,500,8.635863387858736e-05,5.676124898979827e-05,39.69638986278953
1,700,1.5796024065997105e-15,-1.1638746818565757e-05,39.69638986278953
1,900,4.155950373779371e-16,-1.7881435632716566e-05,39.69638986278953
1,1200,1.9824055662842355e-07,-2.735850057629828e-06,39.69638986278953
1,1400,3.1110944909671523e-17,-1.1431383193813184e-05,39.69638986278953
1,1600,2.883883301598897e-15,-3.957292314626985e-06,39.69638986278953
1,1900,1.354582999318929e-11,-2.6527323823267624e-06,39.69638986278953
1,2100,1.1014368629619871e-14,-2.632948468209454e-06,39.69638986278953
1,2300,3.386596233763254e-16,-1.0972242127816118e-05,39.69638986278953
1,2600,2.980118506858717e-17,-1.0870826589740214e-05,39.69638986278953
1,2800,2.9588316567958595e-17,-1.2025455288097793e-05,39.69638986278953
1,3000,2.937696857739163e-17,-2.548916285627971e-06,39.69638986278953
1,3300,2.9062773810587905e-17,-2.5598027778828754e-06,39.69638986278953
1,3500,2.8855179747770305e-17,-2.5709724169861275e-05,39.69638986278953
1,3700,2.864906852004808e-17,-3.105252908093318e-05,39.69638986278953
1,4000,5.2374656939192244e-14,-1.2918907311772013e-05,39.69638986278953
1,4200,7.589328967201149e-17,-1.2844187524253978e-05,39.69638986278953
1,4400,2.370599153475409e-17,-3.102859150652937e-06,39.69638986278953
1,4600,2.3536660722496025e-17,-2.5752508743698e-09,39.69638986278953
1,4900,2.328492965619922e-17,-1.2501790368355386e-05,39.69638986278953
1,5100,9.3390913492951e-15,-1.241424336130973e-05,39.69638986278953
1,5300,2.295347132220125e-17,-1.2323848266832848e-05,39.69638986278953
1,5600,4.7037953656132296e-17,0.0,39.69638986278953
1,5800,2.2545775582492905e-17,-2.96273095018537e-05,39.69638986278953
1,6000,9.182543457562028,9.182539632253071,39.69638986278953
1,6300,5.2808651629497255e-08,5.2280722889726545e-08,39.69638986278953
1,6500,2.1987138250718268e-17,-3.2014194831726236e-06,39.69638986278953
1,6700,2.183008512877793e-17,-2.7906779398412413e-06,39.69638986278953
1,7000,8.859233876421335,8.859222281106257,39.69638986278953
1,7200,2.4505534614606916e-17,-1.407879683056041e-05,39.69638986278953
1,7400,2.4330492702733028e-17,-3.467119690097741e-05,39.69638986278953
1,7700,2.407027138485799e-17,-3.387705725232885e-05,39.69638986278953
1,7900,2.3898338538307584e-17,-3.83723232002145e-05,39.69638986278953
1,8100,2.37276338002089e-17,-1.3631918278271369e-05,39.69638986278953
1,8400,2.347386022392764e-17,-1.348682538282323e-05,39.69638986278953
1,8600,10.924550934105296,10.92454774720133,39.69638986278953
1,8800,2.3139712484884218e-17,-1.329416608371185e-05,39.69638986278953
1,9100,10.73046247178194,10.730449319800869,39.69638986278953
1,9300,2.272870876062233e-17,-7.022320656644033e-08,39.69638986278953
