point,step,Privacy cost,Privacy cost difference,Sum of differences
4,0,1.2304894353366858e-05,1.8774663164302305e-06,160.6618374675392
4,200,8.26957549209329,8.087630546887734,160.6618374675392
4,500,8.181180415574264,8.181113340872463,160.6618374675392
4,700,8.122603470157063,4.762627196290648,160.6618374675392
4,900,3.339296701978233e-09,-0.000203114719759598,160.6618374675392
4,1200,1.3625424062306064,1.3623666611311398,160.6618374675392
4,1400,7.921436230731593,7.250520430881472,160.6618374675392
4,1600,1.200997334161239e-07,-5.049145433711022,160.6618374675392
4,1900,7.780709656381981,7.30411309064412,160.6618374675392
4,2100,7.725125616944286,7.7249775697214185,160.6618374675392
4,2300,7.669942029306095,2.6848298692004864,160.6618374675392
4,2600,2.980118506858717e-17,-6.37081735725873e-05,160.6618374675392
4,2800,7.533723031566491,7.53365926236164,160.6618374675392
4,3000,2.937696857739163e-17,-1.4915946689165845e-05,160.6618374675392
4,3300,7.399913546614319,7.2769913514632005,160.6618374675392
4,3500,2.8855179747770305e-17,-0.00018439390762097115,160.6618374675392
4,3700,7.294583024476449,7.294525142950178,160.6618374675392
4,4000,2.4048316595289905e-17,-0.002221118346778276,160.6618374675392
4,4200,4.134326003941688e-08,-1.4071155130818664,160.6618374675392
4,4400,9.724574570955514,9.72445720308224,160.6618374675392
4,4600,9.341624650968382e-11,-0.0016596737099832536,160.6618374675392
4,4900,2.328492965619922e-17,-0.0017837630607268767,160.6618374675392
4,5100,9.483631307467242,9.483563603057819,160.6618374675392
4,5300,4.471828073664583e-15,-0.23625462622614693,160.6618374675392
4,5600,9.315162176502277,6.868781175651446,160.6618374675392
4,5800,2.2545775582492905e-17,-2.964071571779034e-05,160.6618374675392
4,6000,2.238473213966645e-17,-3.0195377134135744e-05,160.6618374675392
4,6300,9.08437011529342,7.804650134314955,160.6618374675392
4,6500,9.02927690459561e-08,-0.00015860454248395404,160.6618374675392
4,6700,2.183008512877793e-17,-6.27611282298879e-05,160.6618374675392
4,7000,8.859296148463875,8.859281323272118,160.6618374675392
4,7200,2.4505534614606916e-17,-0.11620288324953658,160.6618374675392
4,7400,11.404688412785667,11.404619289928618,160.6618374675392
4,7700,11.282707888992988,11.282567254051656,160.6618374675392
4,7900,11.20205285661647,11.20192500499951,160.6618374675392
4,8100,7.933927551944846e-16,-3.3443680086667176e-05,160.6618374675392
4,8400,11.003150037693482,11.003136507885404,160.6618374675392
4,8600,10.924538613832697,10.101797710149764,160.6618374675392
4,8800,10.846501057223636,4.943357964977283,160.6618374675392
4,9100,2.2892226889272352e-17,-4.664420022163581,160.6618374675392
4,9300,5.382953739322043e-13,-7.223196150640781e-05,160.6618374675392
