point,step,Privacy cost,Privacy cost difference,Sum of differences
3,0,9.758712983036304e-06,-4.898967745032093e-07,112.03395492692772
3,200,8.269564594819228,6.99479344349351,112.03395492692772
3,500,6.966638021844732e-09,-6.64333914652247e-05,112.03395492692772
3,700,8.122714075139692,8.122605211995609,112.03395492692772
3,900,3.193267180961664e-15,-2.853824251348508e-05,112.03395492692772
3,1200,1.2740315852513095e-06,-3.0118831296187518e-05,112.03395492692772
3,1400,7.921403175478455,7.9213414114196015,112.03395492692772
3,1600,1.657987045729869e-09,-5.540763509026862e-05,112.03395492692772
3,1900,1.4943036808134358e-14,-2.9186464961735194e-06,112.03395492692772
3,2100,3.0340080532341755e-17,-2.702343055400856e-05,112.03395492692772
3,2300,3.0123362726196135e-17,-5.414296359108136e-05,112.03395492692772
3,2600,2.980118506858717e-17,-1.1040116540037375e-07,112.03395492692772
3,2800,1.8155421488766972e-05,4.208460146352556e-06,112.03395492692772
3,3000,2.937696857739163e-17,-5.6470012555304005e-06,112.03395492692772
3,3300,7.399926548332663,7.3999185067342035,112.03395492692772
3,3500,9.047225220212413e-08,-1.0750250309780314e-05,112.03395492692772
3,3700,5.469367626554621e-17,-5.398564942085299e-05,112.03395492692772
3,4000,9.864979959580898,9.864860483408963,112.03395492692772
3,4200,9.79454829893621,9.79442686551781,112.03395492692772
3,4400,2.370599153475409e-17,-3.3504489279246985e-06,112.03395492692772
3,4600,2.3536660722496025e-17,-3.0929444752519963e-05,112.03395492692772
3,4900,2.328492965619922e-17,-6.16334528211128e-05,112.03395492692772
3,5100,2.3118606469831414e-17,-5.073440146866485e-06,112.03395492692772
3,5300,2.7116488616011867e-05,-4.583606973556083e-05,112.03395492692772
3,5600,2.691551203864983e-11,-4.8374707248003693e-05,112.03395492692772
3,5800,9.248631829116391,9.248499479526219,112.03395492692772
3,6000,2.238473213966645e-17,-2.7936522372402663e-05,112.03395492692772
3,6300,2.214532126653893e-17,-5.984655206302731e-05,112.03395492692772
3,6500,2.1987138250718268e-17,-5.220753916101752e-05,112.03395492692772
3,6700,2.183008512877793e-17,-5.7782773506959144e-05,112.03395492692772
3,7000,8.859248110020038,8.859219691039828,112.03395492692772
3,7200,2.4505534614606916e-17,-3.3519110706638627e-06,112.03395492692772
3,7400,11.404626247704169,11.404496781785562,112.03395492692772
3,7700,5.2311674141358484e-08,-3.415807026756802e-05,112.03395492692772
3,7900,2.929673733900374e-08,-6.826762937799357e-05,112.03395492692772
3,8100,1.2275334286122748e-06,-6.892417556913003e-05,112.03395492692772
3,8400,2.347386022392764e-17,-1.613908457604764e-05,112.03395492692772
3,8600,10.9245550408641,10.924522223096204,112.03395492692772
3,8800,10.84648067011857,10.84641495070003,112.03395492692772
3,9100,2.2892226889272352e-17,-3.225757650280642e-05,112.03395492692772
3,9300,10.653835294577751,10.653803305488072,112.03395492692772
