point,step,Privacy cost,Privacy cost difference,Sum of differences
6,0,8.45473969370809e-06,-2.5118288798582693e-06,135.71976515319952
6,200,5.637814593166372e-08,-0.00013374149808226835,135.71976515319952
6,500,8.18114447978097,5.1805198828978485,135.71976515319952
6,700,1.2241804579492938e-11,-2.7369839737688086,135.71976515319952
6,900,2.809345668372349e-15,-9.932614684036821e-05,135.71976515319952
6,1200,3.7150009014352795e-07,-0.00010668142916685646,135.71976515319952
6,1400,3.1110944909671523e-17,-7.539421154959858e-05,135.71976515319952
6,1600,1.097841300480144e-13,-1.4039628876731654e-05,135.71976515319952
6,1900,2.195545845328773e-08,-3.246857606691009e-05,135.71976515319952
6,2100,7.725096774050439,7.725063584212212,135.71976515319952
6,2300,7.669953820965728,7.669852713299071,135.71976515319952
6,2600,2.980118506858717e-17,-6.277872141329226e-05,135.71976515319952
6,2800,7.533732959186057,7.533468478990617,135.71976515319952
6,3000,2.937696857739163e-17,-9.773995057369366e-05,135.71976515319952
6,3300,2.062852728150137,1.953951663058512,135.71976515319952
6,3500,7.347062757346103,7.346878377321504,135.71976515319952
6,3700,2.864906852004808e-17,-4.674072345345379e-05,135.71976515319952
6,4000,4.981437009024356e-17,-0.0005121994401862503,135.71976515319952
6,4200,9.794503057254248,9.794384079008433,135.71976515319952
6,4400,5.868969246222405e-08,-0.003294524580994438,135.71976515319952
6,4600,3.1561569255333745e-13,-0.0001839284434133843,135.71976515319952
6,4900,9.979255566942528e-17,-1.3455668474512386,135.71976515319952
6,5100,2.3118606469831414e-17,-3.0812201354504924e-05,135.71976515319952
6,5300,9.415871253356316,7.568336962501567,135.71976515319952
6,5600,9.31517714258108,9.315135227559772,135.71976515319952
6,5800,2.0192157652934933e-13,-0.00011133106846287841,135.71976515319952
6,6000,9.1825618988511,9.182502641105142,135.71976515319952
6,6300,9.084348222417177,9.083874437284955,135.71976515319952
6,6500,9.019431968417807,9.019317707352094,135.71976515319952
6,6700,8.955091105294512,8.954986893868087,135.71976515319952
6,7000,8.859264122826307,8.859157480154774,135.71976515319952
6,7200,6.037290092716085e-08,-7.069711314798486e-05,135.71976515319952
6,7400,3.2843735686927837e-06,-2.7218046952293484,135.71976515319952
6,7700,3.918941059847207e-16,-0.00012828832261690813,135.71976515319952
6,7900,11.202103389771697,11.201976223391005,135.71976515319952
6,8100,11.122060101480798,6.307244814599192,135.71976515319952
6,8400,11.003081788738845,6.2453282996365695,135.71976515319952
6,8600,5.6189761462753144e-14,-7.651839386798111,135.71976515319952
6,8800,10.846509212068186,8.600771006338308,135.71976515319952
6,9100,10.73049877608358,10.730376961424739,135.71976515319952
6,9300,1.5370187794378204e-09,-2.092164173672281,135.71976515319952
