point,step,Privacy cost,Privacy cost difference,Sum of differences
6,0,1.4176895371846787e-05,3.2103267982804276e-06,191.6485029380638
6,200,8.269593654224623,8.269459856348394,191.6485029380638
6,500,8.1811193247514,5.180494727868278,191.6485029380638
6,700,8.122639149139278,5.385655175358227,191.6485029380638
6,900,8.064665561001135,8.064566234854292,191.6485029380638
6,1200,7.978450292408948,7.978343239479691,191.6485029380638
6,1400,3.1110944909671523e-17,-7.539421154959858e-05,191.6485029380638
6,1600,3.0160875884693385e-11,-1.40395988256399e-05,191.6485029380638
6,1900,1.109743772320181e-06,-3.13807877530432e-05,191.6485029380638
6,2100,3.0340080532341755e-17,-3.318983822630977e-05,191.6485029380638
6,2300,3.0123362726196135e-17,-0.00010110766665656988,191.6485029380638
6,2600,7.5879182202248945,7.587855441503481,191.6485029380638
6,2800,7.533762742067498,7.533498261872058,191.6485029380638
6,3000,7.479870566082618,7.479772826132044,191.6485029380638
6,3300,2.9062773810587905e-17,-0.10890106509162477,191.6485029380638
6,3500,2.8855179747770305e-17,-0.00018438002459917114,191.6485029380638
6,3700,2.864906852004808e-17,-4.674072345345379e-05,191.6485029380638
6,4000,8.144649509754838e-14,-0.0005121994401048536,191.6485029380638
6,4200,9.794575837381604,9.794456859135789,191.6485029380638
6,4400,9.724556994141178,9.72126241087049,191.6485029380638
6,4600,9.655124014173577,9.654940085729848,191.6485029380638
6,4900,4.823306857355572e-17,-1.3455668474512386,191.6485029380638
6,5100,2.3118606469831414e-17,-3.0812201354504924e-05,191.6485029380638
6,5300,9.4158825992635,7.5683483084087495,191.6485029380638
6,5600,2.0157743155651867e-09,-4.1913005534497594e-05,191.6485029380638
6,5800,2.2545775582492905e-17,-0.00011133106866477745,191.6485029380638
6,6000,9.182534236922034,9.182474979176076,191.6485029380638
6,6300,9.0843226807479,9.083848895615677,191.6485029380638
6,6500,9.019428345673017,9.019314084607304,191.6485029380638
6,6700,8.955037152174704,8.954932940748279,191.6485029380638
6,7000,8.859267681228186,8.859161038556653,191.6485029380638
6,7200,11.486681518791771,11.486610761305723,191.6485029380638
6,7400,11.404821317802387,8.68301333819947,191.6485029380638
6,7700,11.282646388791472,11.282518100468854,191.6485029380638
6,7900,2.3898338538307584e-17,-0.0001271663806914761,191.6485029380638
6,8100,11.12208727809765,6.307271991216044,191.6485029380638
6,8400,11.003069379852027,6.245315890749752,191.6485029380638
6,8600,10.924542720589155,3.2727033337909885,191.6485029380638
6,8800,10.846482708828969,8.60074450309909,191.6485029380638
6,9100,2.0067111476509201e-13,-0.00012181465864022889,191.6485029380638
6,9300,2.272870876062233e-17,-2.0921641752093,191.6485029380638
