,0,2,4,6,5,7,8,1,3
0,1.0,-0.020211460218317226,-0.2452042363981843,-0.06402804710193159,0.12040780369497295,0.34494629745602784,0.07065834751028807,-0.10460977971054461,0.1023469058480189
2,-0.020211460218317226,1.0,-0.3759136453619016,-0.13436590272869414,-0.22184813392266095,0.0580279222977243,0.0883205540441353,-0.12853017773528316,-0.026904883824248847
4,-0.2452042363981843,-0.3759136453619016,1.0,0.3768531518638918,-0.00191567717881826,-0.20396703477758354,-0.06985082900346544,0.2172744591759981,-0.31269358617351767
6,-0.06402804710193159,-0.13436590272869414,0.3768531518638918,1.0,-0.1081834892513978,0.05194466700367227,0.01294476847467465,0.18967067678712332,-0.019009460450767724
5,0.12040780369497295,-0.22184813392266095,-0.00191567717881826,-0.1081834892513978,1.0,0.02682231859728144,-0.23246876123478652,-0.05987427299440758,0.12274130271305643
7,0.34494629745602784,0.0580279222977243,-0.20396703477758354,0.05194466700367227,0.02682231859728144,1.0,0.1197942833563949,-0.22131483556101653,0.1584438933488288
8,0.07065834751028807,0.0883205540441353,-0.06985082900346544,0.01294476847467465,-0.23246876123478652,0.1197942833563949,1.0,-0.3057248522212108,-0.2551258485996243
1,-0.10460977971054461,-0.12853017773528316,0.2172744591759981,0.18967067678712332,-0.05987427299440758,-0.22131483556101653,-0.3057248522212108,1.0,0.019644353417522097
3,0.1023469058480189,-0.026904883824248847,-0.31269358617351767,-0.019009460450767724,0.12274130271305643,0.1584438933488288,-0.2551258485996243,0.019644353417522097,1.0
